u,v,key,osmid,lanes,name,highway,maxspeed,oneway,length,geometry,service,ref,bridge,access,width,tunnel,junction,area
224244932,6989511332,0,184288158,2,Viale dei Cavalieri di Vittorio Veneto,secondary,30,True,4.505,"LINESTRING (12.4510327 41.9190527, 12.4509791 41.9190598)",,,,,,,,
224244939,6989511354,0,184288158,2,Viale dei Cavalieri di Vittorio Veneto,secondary,30,True,2.846,"LINESTRING (12.4507708 41.9191499, 12.4507482 41.9191692)",,,,,,,,
224244951,6995694198,0,184288158,2,Viale dei Cavalieri di Vittorio Veneto,secondary,30,True,8.066,"LINESTRING (12.4500961 41.919783, 12.450023 41.919831)",,,,,,,,
224244960,6995694209,0,184288158,2,Viale dei Cavalieri di Vittorio Veneto,secondary,30,True,1.989,"LINESTRING (12.4493974 41.9201975, 12.4493797 41.9202096)",,,,,,,,
224244966,7003964678,0,184288158,2,Viale dei Cavalieri di Vittorio Veneto,secondary,30,True,4.216,"LINESTRING (12.4493121 41.9203899, 12.4493259 41.9204264)",,,,,,,,
224244976,7003964681,0,184288158,2,Viale dei Cavalieri di Vittorio Veneto,secondary,30,True,2.243,"LINESTRING (12.4493463 41.9204718, 12.4493571 41.9204903)",,,,,,,,
224244983,7003964695,0,184288158,2,Viale dei Cavalieri di Vittorio Veneto,secondary,30,True,4.061,"LINESTRING (12.4496421 41.9206229, 12.4496909 41.9206268)",,,,,,,,
224244987,7004669203,0,207402015,2,Viale dei Cavalieri di Vittorio Veneto,secondary,30,True,3.213,"LINESTRING (12.4508338 41.9206419, 12.4508725 41.9206443)",,,,,,,,
224245006,7004669205,0,207402015,2,Viale dei Cavalieri di Vittorio Veneto,secondary,30,True,8.181,"LINESTRING (12.4510705 41.9207017, 12.4511514 41.920744)",,,,,,,,
224245020,7004669209,0,207402015,2,Viale dei Cavalieri di Vittorio Veneto,secondary,30,True,3.537,"LINESTRING (12.451352 41.9209161, 12.4513707 41.9209447)",,,,,,,,
224245035,7004669216,0,207402015,2,Viale dei Cavalieri di Vittorio Veneto,secondary,30,True,3.049,"LINESTRING (12.4514013 41.9211482, 12.4513966 41.9211754)",,,,,,,,
224245042,7004669217,0,207402015,2,Viale dei Cavalieri di Vittorio Veneto,secondary,30,True,7.523,"LINESTRING (12.4513056 41.9213242, 12.4512536 41.9213797)",,,,,,,,
224245052,7004669227,0,207402015,2,Viale dei Cavalieri di Vittorio Veneto,secondary,30,True,2.919,"LINESTRING (12.4509756 41.9215306, 12.4509408 41.9215349)",,,,,,,,
224245061,7004669233,0,207402015,2,Viale dei Cavalieri di Vittorio Veneto,secondary,30,True,3.766,"LINESTRING (12.4505451 41.9215143, 12.4505003 41.9215083)",,,,,,,,
224245068,7004669152,0,207402015,2,Viale dei Cavalieri di Vittorio Veneto,secondary,30,True,6.56,"LINESTRING (12.4495307 41.9213607, 12.449452 41.9213679)",,,,,,,,
224245076,7004669150,0,207402015,2,Viale dei Cavalieri di Vittorio Veneto,secondary,30,True,6.208,"LINESTRING (12.4492815 41.9213945, 12.4492095 41.9214102)",,,,,,,,
224245085,224245096,0,207402015,2,Viale dei Cavalieri di Vittorio Veneto,secondary,30,True,38.954,"LINESTRING (12.448944 41.9214752, 12.4484962 41.9215834)",,,,,,,,
224245096,224245372,0,20869264,2,Viale dei Cavalieri di Vittorio Veneto,secondary,30,False,15.94,"LINESTRING (12.4484962 41.9215834, 12.4483135 41.9216289)",,,,,,,,
224245096,224245106,0,27808381,2,Viale dei Cavalieri di Vittorio Veneto,secondary,30,True,49.277,"LINESTRING (12.4484962 41.9215834, 12.4489962 41.9213426)",,,,,,,,
224245106,7004669141,0,27808381,2,Viale dei Cavalieri di Vittorio Veneto,secondary,30,True,3.049,"LINESTRING (12.4489962 41.9213426, 12.4490285 41.9213294)",,,,,,,,
224245111,7004669145,0,27808381,2,Viale dei Cavalieri di Vittorio Veneto,secondary,30,True,3.949,"LINESTRING (12.4493221 41.9212582, 12.4493696 41.9212547)",,,,,,,,
224245122,7004669157,0,27808381,2,Viale dei Cavalieri di Vittorio Veneto,secondary,30,True,6.576,"LINESTRING (12.4495651 41.9212521, 12.4496445 41.9212547)",,,,,,,,
224245129,7004669162,0,27808381,2,Viale dei Cavalieri di Vittorio Veneto,secondary,30,True,7.586,"LINESTRING (12.4498973 41.9212777, 12.4499868 41.9212925)",,,,,,,,
224245146,7004669177,0,27808381,2,Viale dei Cavalieri di Vittorio Veneto,secondary,30,True,4.885,"LINESTRING (12.4506629 41.9214115, 12.4507219 41.9214132)",,,,,,,,
224245155,7004669188,0,27808381,2,Viale dei Cavalieri di Vittorio Veneto,secondary,30,True,2.582,"LINESTRING (12.4509198 41.9213853, 12.4509466 41.9213734)",,,,,,,,
224245162,7004669190,0,27808381,2,Viale dei Cavalieri di Vittorio Veneto,secondary,30,True,5.205,"LINESTRING (12.4510829 41.9212658, 12.4511135 41.9212249)",,,,,,,,
224245168,7004669191,0,27808381,2,Viale dei Cavalieri di Vittorio Veneto,secondary,30,True,4.555,"LINESTRING (12.4511681 41.9210977, 12.4511711 41.9210568)",,,,,,,,
224245179,7004669194,0,27808381,2,Viale dei Cavalieri di Vittorio Veneto,secondary,30,True,3.413,"LINESTRING (12.4511432 41.9209232, 12.4511266 41.9208951)",,,,,,,,
224245189,2176498135,0,207402014,2,Viale dei Cavalieri di Vittorio Veneto,secondary,30,True,32.232,"LINESTRING (12.450802 41.9207217, 12.4504125 41.9207162)",,,yes,,,,,
224245199,7003964706,0,207402016,2,Viale dei Cavalieri di Vittorio Veneto,secondary,30,True,4.657,"LINESTRING (12.4496069 41.920707, 12.4495515 41.9206996)",,,,,,,,
224245207,7003964738,0,207402016,2,Viale dei Cavalieri di Vittorio Veneto,secondary,30,True,2.574,"LINESTRING (12.4494099 41.9206698, 12.4493813 41.9206607)",,,,,,,,
224245213,7003964698,0,207402016,2,Viale dei Cavalieri di Vittorio Veneto,secondary,30,True,5.716,"LINESTRING (12.4492388 41.920567, 12.4492069 41.9205214)",,,,,,,,
224245221,6995694210,0,207402016,2,Viale dei Cavalieri di Vittorio Veneto,secondary,30,True,3.648,"LINESTRING (12.4491501 41.9203703, 12.4491492 41.9203375)",,,,,,,,
224245232,224245240,0,207402016,2,Viale dei Cavalieri di Vittorio Veneto,secondary,30,True,11.711,"LINESTRING (12.4493925 41.9200754, 12.4495074 41.9200139)",,,,,,,,
224245240,6995694200,0,207402016,2,Viale dei Cavalieri di Vittorio Veneto,secondary,30,True,27.262,"LINESTRING (12.4495074 41.9200139, 12.4497802 41.9198764)",,,,,,,,
224245247,6995694187,0,207402016,2,Viale dei Cavalieri di Vittorio Veneto,secondary,30,True,4.383,"LINESTRING (12.449863 41.9198323, 12.4499046 41.9198079)",,,,,,,,
224245258,224245263,0,207402016,2,Viale dei Cavalieri di Vittorio Veneto,secondary,30,True,56.096,"LINESTRING (12.4501722 41.9196097, 12.4505663 41.9191992)",,,,,,,,
224245263,6989511344,0,207402016,2,Viale dei Cavalieri di Vittorio Veneto,secondary,30,True,12.413,"LINESTRING (12.4505663 41.9191992, 12.4506581 41.9191109)",,,,,,,,
224245268,6989511337,0,207402016,2,Viale dei Cavalieri di Vittorio Veneto,secondary,30,True,3.127,"LINESTRING (12.4509299 41.9189322, 12.4509642 41.9189204)",,,,,,,,
224245277,6989511342,0,207402016,2,Viale dei Cavalieri di Vittorio Veneto,secondary,30,True,2.929,"LINESTRING (12.4510948 41.9189031, 12.4511299 41.9189065)",,,,,,,,
224245286,6989511334,0,207402016,2,Viale dei Cavalieri di Vittorio Veneto,secondary,30,True,5.179,"LINESTRING (12.4512706 41.9189478, 12.4513199 41.9189765)",,,,,,,,
224245295,6989511327,0,93613045,2,Viale dei Cavalieri di Vittorio Veneto,secondary,30,True,7.603,"LINESTRING (12.4514671 41.9191143, 12.4515078 41.9191756)",,,yes,,,,,
224245300,6976385687,0,93613050,2,Viale dei Cavalieri di Vittorio Veneto,secondary,30,True,4.982,"LINESTRING (12.4517895 41.9196884, 12.4518174 41.9197281)",,,,,,,,
224245311,6976385691,0,93613050,2,Viale dei Cavalieri di Vittorio Veneto,secondary,30,True,3.605,"LINESTRING (12.4519313 41.9198089, 12.4519704 41.9198232)",,,,,,,,
224245322,6976385692,0,93613050,2,Viale dei Cavalieri di Vittorio Veneto,secondary,30,True,5.305,"LINESTRING (12.4520984 41.9198442, 12.4521625 41.9198432)",,,,,,,,
224245329,6976385679,0,93613050,2,Viale dei Cavalieri di Vittorio Veneto,secondary,30,True,4.243,"LINESTRING (12.452232 41.9198343, 12.4522804 41.9198217)",,,,,,,,
224245341,305335247,0,27808361,2,Viale Giovanni Falcone e Paolo Borsellino,secondary,30,True,3.207,"LINESTRING (12.4526212 41.9195325, 12.4526315 41.9195047)",,,,,,,,
224245351,877685498,0,20869264,2,Viale dei Cavalieri di Vittorio Veneto,secondary,30,False,5.575,"LINESTRING (12.4478839 41.9217366, 12.4479435 41.9217132)",,,,,,,,
224245351,1391607846,0,204472898,2,Via Trionfale,tertiary,30,False,15.247,"LINESTRING (12.4478839 41.9217366, 12.4478916 41.9215996)",,,,,,,,
224245363,224245372,0,20869264,2,Viale dei Cavalieri di Vittorio Veneto,secondary,30,False,17.811,"LINESTRING (12.4481062 41.9216721, 12.4483135 41.9216289)",,,,,,,,
224245363,877685498,0,20869264,2,Viale dei Cavalieri di Vittorio Veneto,secondary,30,False,14.216,"LINESTRING (12.4481062 41.9216721, 12.4479435 41.9217132)",,,,,,,,
224245372,224245096,0,20869264,2,Viale dei Cavalieri di Vittorio Veneto,secondary,30,False,15.94,"LINESTRING (12.4483135 41.9216289, 12.4484962 41.9215834)",,,,,,,,
224245372,224245363,0,20869264,2,Viale dei Cavalieri di Vittorio Veneto,secondary,30,False,17.811,"LINESTRING (12.4483135 41.9216289, 12.4481062 41.9216721)",,,,,,,,
224335588,3709396322,0,366965665,,,service,10,False,9.556,"LINESTRING (12.4537931 41.9197848, 12.4537069 41.9197276)",parking_aisle,,,,,,,
224379370,1621443497,0,20882917,1,Via Dardanelli,residential,30,True,10.21,"LINESTRING (12.4562333 41.9178057, 12.4563554 41.917819)",,,,,,,,
224394032,1583986787,0,220272855,2,Viale Carso,residential,30,False,16.889,"LINESTRING (12.4609759 41.9194529, 12.4607732 41.919435)",,,,,,,,
224394049,3958600948,0,20884507,1,Via Monte Santo,residential,30,True,7.184,"LINESTRING (12.4594919 41.9153057, 12.4595205 41.9153667)",,,,,,,,
224423434,299826021,0,220272856,2,Viale Carso,residential,30,False,64.982,"LINESTRING (12.4591132 41.9190171, 12.4598549 41.9192093)",,,,,,,,
224423434,224591145,0,220272856,2,Viale Carso,residential,30,False,30.476,"LINESTRING (12.4591132 41.9190171, 12.4587609 41.9189371)",,,,,,,,
224490429,2054155915,0,20894083,1,Via Monte Zebio,residential,30,True,19.743,"LINESTRING (12.4637814 41.916407, 12.4638931 41.9165639)",,,,,,,,
224490448,6893393998,0,20894087,1,Via Monte Zebio,residential,30,True,13.219,"LINESTRING (12.4666525 41.9207688, 12.4665807 41.9206626)",,,,,,,,
224490486,6893432425,0,20894083,1,Via Monte Zebio,residential,30,True,14.157,"LINESTRING (12.4644159 41.9172982, 12.464496 41.9174107)",,,,,,,,
224490499,6893432423,0,20894087,1,Via Monte Zebio,residential,30,True,100.273,"LINESTRING (12.4642252 41.9173834, 12.46366 41.9165857)",,,,,,,,
224549470,224490499,0,20894087,1,Via Monte Zebio,residential,30,True,50.61,"LINESTRING (12.4645105 41.917786, 12.4642252 41.9173834)",,,,,,,,
224549483,224549470,0,20894087,1,Via Monte Zebio,residential,30,True,51.65,"LINESTRING (12.4648016 41.9181969, 12.4645105 41.917786)",,,,,,,,
224549494,6893432417,0,20894083,1,Via Monte Zebio,residential,30,True,4.014,"LINESTRING (12.4650062 41.9181274, 12.4650289 41.9181593)",,,,,,,,
224549566,1583946014,0,20894083,1,Via Monte Zebio,residential,30,True,15.916,"LINESTRING (12.4660607 41.9196086, 12.4661507 41.9197351)",,,,,,,,
224549576,224549630,0,20894087,1,Via Monte Zebio,residential,30,True,18.063,"LINESTRING (12.4659726 41.9198497, 12.4658708 41.919706)",,,,,,,,
224549630,224549648,0,20894087,1,Via Monte Zebio,residential,30,True,32.716,"LINESTRING (12.4658708 41.919706, 12.4656847 41.9194464)",,,,,,,,
224549648,224549676,0,20894087,1,Via Monte Zebio,residential,30,True,14.996,"LINESTRING (12.4656847 41.9194464, 12.4656012 41.9193267)",,,,,,,,
224549676,6893393996,0,20894087,1,Via Monte Zebio,residential,30,True,9.64,"LINESTRING (12.4656012 41.9193267, 12.4655469 41.91925)",,,,,,,,
224549696,1583946012,0,20894083,1,Via Monte Zebio,residential,30,True,11.59,"LINESTRING (12.4658299 41.9192845, 12.4658955 41.9193766)",,,,,,,,
224591034,299075060,0,149119880,1,Via Filippo Corridoni,residential,30,True,91.043,"LINESTRING (12.4599033 41.9217183, 12.4603481 41.9209694)",,,,,,,,
224591038,1621430498,0,149119878,1,Piazza Antonino Cascino,residential,30,True,23.041,"LINESTRING (12.4600844 41.9217947, 12.4599673 41.9219827)",,,,,,,,
224591047,299075788,0,90849044,1,Via Filippo Corridoni,residential,30,True,121.158,"LINESTRING (12.4611651 41.9199963, 12.4605644 41.92099)",,,,,,,,
224591110,224591171,0,149119878,1,Piazza Antonino Cascino,residential,30,True,34.824,"LINESTRING (12.4595344 41.9226955, 12.4593626 41.9229814)",,,,,,,,
224591145,224423434,0,220272856,2,Viale Carso,residential,30,False,30.476,"LINESTRING (12.4587609 41.9189371, 12.4591132 41.9190171)",,,,,,,,
224591171,1621430509,0,149119878,1,Piazza Antonino Cascino,residential,30,True,5.299,"LINESTRING (12.4593626 41.9229814, 12.459335 41.9230244)",,,,,,,,
224632960,1515829004,0,138277779,,Via Cossèria,service,20,False,9.511,"LINESTRING (12.4685079 41.9131021, 12.4683987 41.9130754)",,,,,,,,
224808406,731190278,0,33608349,2,Via Trionfale,secondary,30,True,36.974,"LINESTRING (12.4405972 41.9332926, 12.4408916 41.9330424)",,,,,,,,
224808501,5223198912,0,33608349,2,Via Trionfale,secondary,30,True,14.667,"LINESTRING (12.4412935 41.9327066, 12.4414251 41.9326182)",,,,,,,,
224808547,731190272,0,33608349,2,Via Trionfale,secondary,30,True,28.41,"LINESTRING (12.4421678 41.9322291, 12.442413 41.9320502)",,,,,,,,
224825329,7135914245,0,191602063,2,Via Trionfale,tertiary,30,False,7.309,"LINESTRING (12.4495462 41.9154563, 12.4495299 41.9155209)",,,,,,,,
224825329,7135914247,0,241007452,2,Via Trionfale,tertiary,30,False,12.895,"LINESTRING (12.4495462 41.9154563, 12.4495939 41.9153459)",,,,,,,,
224825372,7135914239,0,191602063,2,Via Trionfale,tertiary,30,False,1.913,"LINESTRING (12.4493596 41.9174793, 12.4493741 41.9174927)",,,,,,,,
224825372,7135914240,0,191602063,2,Via Trionfale,tertiary,30,False,2.188,"LINESTRING (12.4493596 41.9174793, 12.4493475 41.9174618)",,,,,,,,
224849944,330464492,0,124199245,2,Via Trionfale,tertiary,30,False,50.154,"LINESTRING (12.4493889 41.9175022, 12.4499227 41.9177159)",,,,,,,,
224849944,7135914239,0,191602063,2,Via Trionfale,tertiary,30,False,1.617,"LINESTRING (12.4493889 41.9175022, 12.4493741 41.9174927)",,,,,,,,
224849949,1086085025,0,124199245,2,Via Trionfale,tertiary,30,False,14.525,"LINESTRING (12.449702 41.918001, 12.4498595 41.9180587)",,,,,,,,
224849949,1086085001,0,185108625,2,Via Trionfale,tertiary,30,False,28.902,"LINESTRING (12.449702 41.918001, 12.4493751 41.9179094)",,,,,,,,
224850006,745990127,0,61129563,2,Via Trionfale,tertiary,30,False,67.926,"LINESTRING (12.4505222 41.9144673, 12.451022 41.9139827)",,,,,,,,
224850006,745990097,0,241007452,2,Via Trionfale,tertiary,30,False,55.552,"LINESTRING (12.4505222 41.9144673, 12.4500823 41.9148447)",,,,,,,,
241424045,254304104,0,106115052,2,Via Cristoforo Colombo,secondary,30,True,66.446,"LINESTRING (12.4965532 41.8676912, 12.4964401 41.8682828)",,,,,,,,
241424049,241424050,0,106115052,2,Via Cristoforo Colombo,secondary,30,True,64.433,"LINESTRING (12.4964499 41.8687889, 12.4964898 41.8693676)",,,,,,,,
241424050,617651762,0,106115052,2,Via Cristoforo Colombo,secondary,30,True,44.702,"LINESTRING (12.4964898 41.8693676, 12.4965144 41.8697692)",,,,,,,,
243640367,1678121216,0,118706683,2,Via del Mascherino,residential,30,False,11.211,"LINESTRING (12.4588694 41.9057333, 12.4588585 41.9056328)",,,,,,,,
243640586,243640585,0,22716435,,Piazza della Città Leonina,residential,30,True,76.356,"LINESTRING (12.4586195 41.9034322, 12.4577012 41.9034986)",,,,,,,,
243640586,1286703882,0,104994560,1,Via del Mascherino,residential,30,True,12.771,"LINESTRING (12.4586195 41.9034322, 12.4586316 41.9035467)",,,,,,,,
243904205,897132521,0,22823291,1,,motorway_link,30,True,37.726,"LINESTRING (12.5008051 41.9899581, 12.501205 41.9901217)",,,,,,,,
244063813,966224645,0,188141688,2,Via Trionfale,primary,30,True,79.281,"LINESTRING (12.4085579 41.9707869, 12.4084516 41.9714955)",,,,,,,,
244063902,966224662,0,130651921,2,Via Trionfale,primary,30,False,58.91,"LINESTRING (12.4138929 41.9492277, 12.4134667 41.9496522)",,,,,,,,
244063902,296354170,0,130651921,2,Via Trionfale,primary,30,False,46.45,"LINESTRING (12.4138929 41.9492277, 12.414203 41.9488794)",,,,,,,,
244063903,984776047,0,130651921,2,Via Trionfale,primary,30,False,15.458,"LINESTRING (12.4124686 41.9505704, 12.4124108 41.9507026)",,,,,,,,
244063903,984776075,0,130651921,2,Via Trionfale,primary,30,False,15.101,"LINESTRING (12.4124686 41.9505704, 12.412548 41.9504481)",,,,,,,,
244063910,738930950,0,100634477,1,Via Trionfale,primary,30,True,37.547,"LINESTRING (12.4091036 41.9657747, 12.4091637 41.9661094)",,,,,,,,
244063968,1003648573,0,356360112,2,Via Trionfale,primary,30,True,54.568,"LINESTRING (12.4080078 41.9778896, 12.4081501 41.9783688)",,,,,,,,
244063969,130577696,0,356360112,2,Via Trionfale,primary,30,True,78.476,"LINESTRING (12.4084197 41.9800191, 12.4084987 41.9807224)",,,,,,,,
245154715,1918270230,0,181394655,,Via Cassia,residential,30,False,18.82,"LINESTRING (12.3767123 42.0238363, 12.3768074 42.0239901)",alley,,,private,2.5 m,,,
245537123,356916566,0,33604924,2,Via Prenestina,secondary,30,False,26.246,"LINESTRING (12.5381788 41.8923086, 12.5378621 41.8923202)",,,,,,,,
245549570,1716874771,0,99302530,1,Via del Pigneto,living_street,30,True,28.373,"LINESTRING (12.5337586 41.8873709, 12.5334529 41.8874863)",,,,,,,,
245549571,298565785,0,99302530,1,Via del Pigneto,living_street,30,True,39.539,"LINESTRING (12.5332818 41.8875236, 12.5328225 41.8876212)",,,,,,,,
245549572,298565828,0,99302530,1,Via del Pigneto,living_street,30,True,30.567,"LINESTRING (12.5324175 41.8876916, 12.5320547 41.8877428)",,,,,,,,
245549656,298567020,0,99302530,1,Via del Pigneto,living_street,30,True,47.432,"LINESTRING (12.5345735 41.8870403, 12.5340734 41.8872485)",,,,,,,,
245550116,245550522,0,99302530,1,Via del Pigneto,living_street,30,True,20.157,"LINESTRING (12.5315923 41.8877618, 12.5313493 41.8877734)",,,,,,,,
245550522,276551761,0,22820816,1,Via Giovanni Brancaleone,residential,30,True,62.877,"LINESTRING (12.5313493 41.8877734, 12.5312374 41.8883327)",,,,,,,,
245550522,560530877,0,99302530,1,Via del Pigneto,living_street,30,True,20.141,"LINESTRING (12.5313493 41.8877734, 12.531106 41.8877745)",,,,,,,,
245550747,261727907,0,33604924,2,Via Prenestina,secondary,30,False,57.599,"LINESTRING (12.5306202 41.891763, 12.5312985 41.8918786)",,,,,,,,
245550747,315053422,0,33604924,2,Via Prenestina,secondary,30,False,24.64,"LINESTRING (12.5306202 41.891763, 12.5303287 41.8917181)",,,,,,,,
245550863,4442606103,0,33604924,2,Via Prenestina,secondary,30,False,10.204,"LINESTRING (12.5341891 41.8922199, 12.5343118 41.8922288)",,,,,,,,
245550863,301015307,0,33604924,2,Via Prenestina,secondary,30,False,59.94,"LINESTRING (12.5341891 41.8922199, 12.533471 41.8921504)",,,,,,,,
245551398,420457668,0,35972372,1,Via Grosseto,living_street,30,True,97.125,"LINESTRING (12.5256556 41.8890216, 12.5251121 41.8882475)",,,,,,,,
245551709,298566577,0,22820915,1,Via Fanfulla da Lodi,residential,30,True,68.762,"LINESTRING (12.530221 41.8903968, 12.5303104 41.889782)",,,,,,,,
245551711,245551709,0,22820915,1,Via Fanfulla da Lodi,residential,30,True,121.486,"LINESTRING (12.5299575 41.8914716, 12.530221 41.8903968)",,,,,,,,
245551712,245551711,0,22820915,1,Via Fanfulla da Lodi,residential,30,True,14.729,"LINESTRING (12.5298788 41.8915904, 12.5299575 41.8914716)",,,,,,,,
245551746,1148767660,0,22820915,1,Via Fanfulla da Lodi,residential,30,True,95.009,"LINESTRING (12.5303652 41.8888535, 12.5307124 41.8880391)",,,,,,,,
245551748,5155275539,0,99302530,1,Via del Pigneto,living_street,30,True,4.675,"LINESTRING (12.5307043 41.8879505, 12.5306589 41.8879755)",,,,,,,,
245572348,5328842163,0,22823039,1,,motorway_link,30,True,10.604,"LINESTRING (12.4918628 41.984887, 12.4919871 41.9848634)",,,,,,,,
245572349,5329300390,0,22823039,1,,motorway_link,30,True,4.68,"LINESTRING (12.4923106 41.984863, 12.4923672 41.984862)",,,,,,,,
245572350,5329300393,0,22823039,1,,motorway_link,30,True,3.424,"LINESTRING (12.4925114 41.9848396, 12.4925503 41.984829)",,,,,,,,
245572351,5329300394,0,22823039,1,,motorway_link,30,True,6.748,"LINESTRING (12.492667 41.9847908, 12.4927356 41.9847579)",,,,,,,,
