u,v,key,osmid,bridge,oneway,name,highway,length,geometry,lanes,maxspeed,access,width,junction,tunnel,ref
386348,386284,0,448373171,,True,Teatinos,secondary,122.551,"LINESTRING (-70.65552460000001 -33.4378127, -70.65537569999999 -33.4389078)",2,,,,,,
386348,386349,0,679129710,,True,Catedral,secondary,129.75,"LINESTRING (-70.65552460000001 -33.4378127, -70.6569116 -33.4379608)",2,,,,,,
386413,605183943,0,679131338,,True,Rosas,unclassified,62.278,"LINESTRING (-70.6572024 -33.4357152, -70.6578708 -33.4357659)",1,,,,,,
386413,386327,0,663934123,,True,Amunátegui,tertiary,136.8,"LINESTRING (-70.6572024 -33.4357152, -70.6573602 -33.434492)",2,,,,,,
386414,386226,0,33648939,,True,Mario Kreutzberger,unclassified,120.877,"LINESTRING (-70.6585843 -33.43582, -70.6598841 -33.4358919)",1,,,,,,
386414,386157,0,671134353,,True,San Martín,tertiary,131.447,"LINESTRING (-70.6585843 -33.43582, -70.6584247 -33.4369946)",2,,,,,,
388724,5726852202,0,519185503,,True,Dieciocho,tertiary,103.462,"LINESTRING (-70.65794270000001 -33.4483334, -70.6581194 -33.4474147)",2,,,,,,
388724,3072405726,0,519185500,,True,Vidaurre,secondary,109.107,"LINESTRING (-70.65794270000001 -33.4483334, -70.6591071 -33.4484708)",2,,,,,,
388726,4924753746,0,92361438,,True,Curicó,primary,58.733,"LINESTRING (-70.6370478 -33.4446155, -70.6376635 -33.4447382)",4,,,,,,
388727,252524631,0,92361438,,True,Curicó,primary,45.439,"LINESTRING (-70.64070479999999 -33.4454092, -70.6411212 -33.4456243)",4,,,,,,
13877024,250932002,0,8000998,,True,Exposición,primary,130.838,"LINESTRING (-70.67813099999999 -33.4555401, -70.6782202 -33.4567144)",2,,,,,,
13877045,141061165,0,208159321,,True,Gorbea,secondary,110.827,"LINESTRING (-70.6605459 -33.4519295, -70.6617086 -33.4521582)",2,,,,,,
13877045,13877044,0,445511087,,True,Ejército Libertador,residential,133.223,"LINESTRING (-70.6605459 -33.4519295, -70.6602979 -33.4531096)",2,,,,,,
13879272,252524625,0,23404793,,True,Eleuterio Ramírez,tertiary,207.1,"LINESTRING (-70.644876 -33.4480743, -70.6470427 -33.4485221)",2,,,,,,
13879281,1262408087,0,293727760,,True,Arturo Prat,tertiary,9.685,"LINESTRING (-70.6472694 -33.4592977, -70.6472572 -33.4593842)",,60,,,,,
13879281,253359480,0,242669470,,True,Avenida Manuel Antonio Matta,primary,96.49,"LINESTRING (-70.6472694 -33.4592977, -70.6462607 -33.459086)",3,60,,,,,
13884915,6273398601,0,32840236,,True,Puente Toesca,secondary,8.408,"LINESTRING (-70.65839099999999 -33.4524366, -70.6584785 -33.4524563)",3,60,,,,,
13884915,3456753082,0,189256411,,True,Manuel Rodríguez Sur,primary,11.851,"LINESTRING (-70.65839099999999 -33.4524366, -70.65842000000001 -33.4523328)",3,,,,,,
13884916,4399676362,0,32840233,,True,,secondary,2.689,"LINESTRING (-70.6593977 -33.4526146, -70.6594262 -33.4526102)",2,,,,,,
13884917,369953000,0,32840233,,True,,secondary,5.609,"LINESTRING (-70.6595868 -33.4525507, -70.65963189999999 -33.4525171)",2,,,,,,
13884918,4399676359,0,32840233,,True,,secondary,5.675,"LINESTRING (-70.6597209 -33.4524215, -70.6597453 -33.4523747)",2,,,,,,
14528418,906408622,0,208159321,,True,Gorbea,secondary,144.347,"LINESTRING (-70.6692499 -33.4538087, -70.67075850000001 -33.4541264)",2,,,,,,
14528418,6096465670,0,447744766,,True,Avenida España,residential,78.278,"LINESTRING (-70.6692499 -33.4538087, -70.6690887 -33.4544997)",3,,,,,,
14760674,13877045,0,208159321,,True,Gorbea,secondary,46.441,"LINESTRING (-70.66005869999999 -33.4518336, -70.6605459 -33.4519295)",2,,,,,,
14760678,388724,0,257623914,,True,Vidaurre,secondary,97.294,"LINESTRING (-70.65690379999999 -33.4482143, -70.65794270000001 -33.4483334)",2,,,,,,
14760678,4473743661,0,450457592,,True,San Ignacio,tertiary,103.21,"LINESTRING (-70.65690379999999 -33.4482143, -70.65673940000001 -33.4491323)",2,60,,,,,
14760683,6809887195,0,447781291,,True,Avenida Brasil,secondary,8.242,"LINESTRING (-70.6649839 -33.4421651, -70.66498900000001 -33.4420911)",2,,,,,,
14760683,605145695,0,179553048,,True,Agustinas,secondary,45.649,"LINESTRING (-70.6649839 -33.4421651, -70.664495 -33.4421192)",2,,,,,,
15092707,2389935311,0,211203748,,True,San Alfonso,tertiary,17.578,"LINESTRING (-70.6748989 -33.4584857, -70.6748705 -33.458642)",2,,,,,,
15092707,501544533,0,442511191,,True,Avenida Almirante Blanco Encalada,primary,25.651,"LINESTRING (-70.6748989 -33.4584857, -70.6751732 -33.4585148)",,,,,,,
15092710,4455574694,0,596638044,,True,Avenida Almirante Blanco Encalada,primary,183.091,"LINESTRING (-70.66835140000001 -33.4576606, -70.670282 -33.4580025)",3,60,,,,,
15092710,14528425,0,447744766,,True,Avenida España,residential,20.233,"LINESTRING (-70.66835140000001 -33.4576606, -70.66830969999999 -33.4578392)",3,,,,,,
15092711,15092710,0,596638044,,True,Avenida Almirante Blanco Encalada,primary,171.746,"LINESTRING (-70.6665406 -33.4573392, -70.66835140000001 -33.4576606)",3,60,,,,,
15092711,14528429,0,596638045,,True,República,residential,19.745,"LINESTRING (-70.6665406 -33.4573392, -70.6665045 -33.4575142)",1,60,,,,,
15092712,3301526707,0,106288154,,True,Avenida Almirante Blanco Encalada,primary,35.45,"LINESTRING (-70.66600889999999 -33.4572478, -70.66638380000001 -33.4573095)",3,60,,,,,
15092712,5523273652,0,8000969,,False,Echaurren,residential,63.419,"LINESTRING (-70.66600889999999 -33.4572478, -70.6660502 -33.4566785)",2,30,,,,,
15379894,609297818,0,208159321,,True,Gorbea,secondary,63.449,"LINESTRING (-70.67241079999999 -33.454481, -70.6730767 -33.4546111)",2,,,,,,
15379894,250932194,0,15239340,,True,Abate Molina,secondary,126.354,"LINESTRING (-70.67241079999999 -33.454481, -70.67244820000001 -33.4533451)",3,,,,,,
15754775,5726852197,0,366862512,,True,Marín,tertiary,123.733,"LINESTRING (-70.64233609999999 -33.4475484, -70.6436374 -33.4477919)",2,,,,,,
15754775,252528792,0,157032684,,True,Carmen,secondary,138.792,"LINESTRING (-70.64233609999999 -33.4475484, -70.64197129999999 -33.4487589)",3,,,,,,
15754778,7622691301,0,92361438,,True,Curicó,primary,14.639,"LINESTRING (-70.6426357 -33.4461641, -70.64279209999999 -33.4461467)",4,,,,,,
15754778,6750191984,0,157032684,,True,Carmen,secondary,20.711,"LINESTRING (-70.6426357 -33.4461641, -70.6426034 -33.4463484)",3,,,,,,
130018934,6285254258,0,92361438,,True,Curicó,primary,3.209,"LINESTRING (-70.6445492 -33.4461801, -70.6445837 -33.4461781)",4,,,,,,
130116982,4392826080,0,92361438,,True,Curicó,primary,5.168,"LINESTRING (-70.64040249999999 -33.4452892, -70.6404553 -33.445304)",4,,,,,,
130116982,224458676,0,447748358,,True,Lira,secondary,73.136,"LINESTRING (-70.64040249999999 -33.4452892, -70.6406066 -33.4446539)",2,,,,,,
130116983,7553163372,0,366862512,,True,Marín,tertiary,17.935,"LINESTRING (-70.6398003 -33.4470318, -70.6399869 -33.4470739)",2,,,,,,
130116983,224461694,0,32865023,,True,Lira,secondary,122.463,"LINESTRING (-70.6398003 -33.4470318, -70.64014640000001 -33.445969)",2,,,,,,
130334544,439269258,0,92361438,,True,Curicó,primary,79.255,"LINESTRING (-70.6335661 -33.4433323, -70.63435459999999 -33.4436064)",4,,,,,,
130334544,223862154,0,215936724,,True,Avenida Vicuña Mackenna Poniente,primary,84.046,"LINESTRING (-70.6335661 -33.4433323, -70.6333432 -33.4440649)",3,50,,,,,
130334653,4750030788,0,366862512,,True,Marín,tertiary,143.192,"LINESTRING (-70.63599139999999 -33.4461488, -70.6374837 -33.4464772)",2,,,,,,
130334653,252528796,0,41764798,,False,Avenida Portugal,secondary,122.91,"LINESTRING (-70.63599139999999 -33.4461488, -70.63559650000001 -33.4472039)",4,,,,,,
130334653,223862191,0,448515627,,False,Avenida Portugal,secondary,119.044,"LINESTRING (-70.63599139999999 -33.4461488, -70.6365639 -33.4451907)",4,,,,,,
141061128,1857514346,0,208159321,,True,Gorbea,secondary,52.958,"LINESTRING (-70.6644297 -33.452762, -70.6649826 -33.4528804)",2,,,,,,
141061128,4434928984,0,446171069,,True,Almirante Latorre,secondary,132.689,"LINESTRING (-70.6644297 -33.452762, -70.6645482 -33.4515728)",1,60,,,,,
141061165,141061426,0,208159321,,True,Gorbea,secondary,131.755,"LINESTRING (-70.6617086 -33.4521582, -70.6630845 -33.4524517)",2,,,,,,
141061165,141061609,0,448560504,,True,Vergara,residential,136.723,"LINESTRING (-70.6617086 -33.4521582, -70.66187410000001 -33.4509364)",2,,,,,,
141061426,141061128,0,208159321,,True,Gorbea,secondary,129.482,"LINESTRING (-70.6630845 -33.4524517, -70.6644297 -33.452762)",2,,,,,,
141061426,1912917098,0,14421611,,True,José Miguel Carrera,residential,91.795,"LINESTRING (-70.6630845 -33.4524517, -70.6631845 -33.4516304)",2,,,,,,
141061549,1234856346,0,208159321,,True,Gorbea,secondary,92.323,"LINESTRING (-70.6662587 -33.4531646, -70.6672197 -33.4533802)",2,,,,,,
141061549,4470028395,0,41106831,,True,Echaurren,residential,132.159,"LINESTRING (-70.6662587 -33.4531646, -70.66630139999999 -33.4519766)",2,60,,,,,
149809129,4452337004,0,518091963,,True,Arturo Prat,residential,10.095,"LINESTRING (-70.64835549999999 -33.4539739, -70.6483432 -33.4540641)",2,,,,,,
149809129,4400343295,0,448396053,,True,Avenida Diez de Julio Huamachuco,secondary,26.912,"LINESTRING (-70.64835549999999 -33.4539739, -70.648645 -33.4539585)",3,,,,,,
149809404,4773398764,0,477783978,,True,Eleuterio Ramírez,tertiary,66.378,"LINESTRING (-70.6507878 -33.4493522, -70.6514765 -33.4495139)",2,,,,,,
149809404,4053549970,0,448217175,,True,San Diego,primary,73.21,"LINESTRING (-70.6507878 -33.4493522, -70.6508666 -33.4486971)",3,,,,,,
150930592,15092707,0,448570631,,True,Avenida Almirante Blanco Encalada,primary,115.825,"LINESTRING (-70.67365479999999 -33.458398, -70.6748989 -33.4584857)",3,,,,,,
150930592,250932066,0,448570632,,True,Bascuñán Guerrero,tertiary,155.046,"LINESTRING (-70.67365479999999 -33.458398, -70.67396960000001 -33.4570286)",3,,,,,,
223862209,6096995296,0,92361438,,True,Curicó,primary,28.128,"LINESTRING (-70.6357785 -33.444128, -70.63605560000001 -33.4442306)",4,,,,,,
223862209,5265117122,0,215339436,,True,Fray Camilo Henríquez,residential,91.216,"LINESTRING (-70.6357785 -33.444128, -70.63610420000001 -33.443354)",,,,,,,
224458547,13879272,0,366862512,,True,Marín,tertiary,110.814,"LINESTRING (-70.64372059999999 -33.4478218, -70.644876 -33.4480743)",2,,,,,,
224458547,2188728366,0,208594372,,True,San Isidro,residential,41.357,"LINESTRING (-70.64372059999999 -33.4478218, -70.6436296 -33.4481859)",,50,,,,,
227925875,253281645,0,92360510,,True,Avenida Brasil,secondary,142.856,"LINESTRING (-70.66492239999999 -33.4347701, -70.6648448 -33.4360532)",2,,,,,,
227925875,6701687242,0,92360511,,True,San Pablo,primary,34.68,"LINESTRING (-70.66492239999999 -33.4347701, -70.6645492 -33.4347535)",3,,,,,,
250932124,6961192004,0,208159321,,True,Gorbea,secondary,110.429,"LINESTRING (-70.6744822 -33.4548622, -70.67563130000001 -33.4551213)",2,,,,,,
250932124,4469072066,0,448570632,,True,Bascuñán Guerrero,tertiary,119.247,"LINESTRING (-70.6744822 -33.4548622, -70.6747342 -33.4538106)",3,,,,,,
250932321,4401924823,0,208159321,,True,Gorbea,secondary,117.241,"LINESTRING (-70.6756915 -33.4551467, -70.6769233 -33.4553823)",2,,,,,,
250932321,250931999,0,626774366,,True,San Alfonso,residential,115.071,"LINESTRING (-70.6756915 -33.4551467, -70.6754608 -33.4561635)",2,,,,,,
250932324,2389929659,0,208159321,,True,Gorbea,secondary,53.165,"LINESTRING (-70.6774838 -33.4554967, -70.6780546 -33.4555393)",2,,,,,,
250932324,250932323,0,23200792,,True,San Vicente,residential,119.139,"LINESTRING (-70.6774838 -33.4554967, -70.6774731 -33.4544253)",,,,,,,
252524611,252524630,0,23404793,,True,Eleuterio Ramírez,tertiary,77.153,"LINESTRING (-70.6485733 -33.4488314, -70.6493768 -33.4490102)",2,,,,,,
252524611,3708505566,0,52101455,,True,Serrano,residential,196.997,"LINESTRING (-70.6485733 -33.4488314, -70.64892829999999 -33.4470847)",2,,,,,,
252524625,252524611,0,23404793,,True,Eleuterio Ramírez,tertiary,146.113,"LINESTRING (-70.6470427 -33.4485221, -70.6485733 -33.4488314)",2,,,,,,
252524625,6097087189,0,447774594,,True,San Francisco,secondary,93.298,"LINESTRING (-70.6470427 -33.4485221, -70.6470181 -33.4493609)",2,50,,,,,
252524630,149809404,0,477783978,,True,Eleuterio Ramírez,tertiary,136.322,"LINESTRING (-70.6493768 -33.4490102, -70.6507878 -33.4493522)",2,,,,,,
252524630,253351459,0,518091963,,True,Arturo Prat,residential,141.238,"LINESTRING (-70.6493768 -33.4490102, -70.6491146 -33.4502614)",2,,,,,,
252524631,4392826083,0,92361438,,True,Curicó,primary,42.899,"LINESTRING (-70.6411212 -33.4456243, -70.6415075 -33.4458363)",4,,,,,,
252528783,7086673173,0,366862512,,True,Marín,tertiary,118.308,"LINESTRING (-70.64106700000001 -33.4473159, -70.64231169999999 -33.447547)",2,,,,,,
252528783,252528782,0,23322354,,True,Manuel Antonio Tocomal,residential,121.97,"LINESTRING (-70.64106700000001 -33.4473159, -70.6413673 -33.446248)",,,,,,,
252528789,252528783,0,366862512,,True,Marín,tertiary,49.74,"LINESTRING (-70.6405481 -33.4472035, -70.64106700000001 -33.4473159)",2,,,,,,
252528789,252528790,0,23322355,,True,Vichuquén,residential,40.54,"LINESTRING (-70.6405481 -33.4472035, -70.6404436 -33.4475575)",,,,,,,
253281643,253281802,0,39505780,,True,Avenida Brasil,secondary,70.966,"LINESTRING (-70.66503659999999 -33.4327632, -70.6649936 -33.4334004)",2,,,,,,
253281643,264247296,0,39505778,,True,Andes,tertiary,127.263,"LINESTRING (-70.66503659999999 -33.4327632, -70.6664054 -33.432834)",2,,,,,,
253281645,4401404164,0,92360510,,True,Avenida Brasil,secondary,5.794,"LINESTRING (-70.6648448 -33.4360532, -70.664793 -33.4360823)",2,,,,,,
253281645,3043536229,0,338703039,,True,Avenida Brasil,residential,28.733,"LINESTRING (-70.6648448 -33.4360532, -70.6648692 -33.4363108)",,,,,,,
253281647,4401561325,0,92360510,,True,Avenida Brasil,secondary,3.315,"LINESTRING (-70.6646631 -33.4361658, -70.6646375 -33.4361866)",2,,,,,,
253281766,14760683,0,447781291,,True,Avenida Brasil,secondary,132.234,"LINESTRING (-70.66495740000001 -33.4433541, -70.6649839 -33.4421651)",2,,,,,,
253281766,253281658,0,483569403,,True,Moneda,residential,13.488,"LINESTRING (-70.66495740000001 -33.4433541, -70.6651018 -33.4433681)",,,,,,,
253281802,4831739242,0,39505780,,True,Avenida Brasil,secondary,15.988,"LINESTRING (-70.6649936 -33.4334004, -70.6649725 -33.4335431)",2,,,,,,
253281802,605145773,0,23393703,,False,General Mackenna,residential,81.274,"LINESTRING (-70.6649936 -33.4334004, -70.6641183 -33.4333748)",2,,,,,,
253281806,4401561331,0,92360510,,True,Avenida Brasil,secondary,7.968,"LINESTRING (-70.6645568 -33.4362696, -70.6645461 -33.4363407)",2,,,,,,
253281806,3043536229,0,262442723,,True,Rosas,residential,29.348,"LINESTRING (-70.6645568 -33.4362696, -70.6648692 -33.4363108)",,,,,,,
253281808,254346565,0,262442723,,True,Rosas,residential,139.123,"LINESTRING (-70.66720599999999 -33.4365157, -70.6686972 -33.4366456)",,,,,,,
253281808,253281523,0,448177169,,True,Maturana,residential,152.152,"LINESTRING (-70.66720599999999 -33.4365157, -70.66704970000001 -33.4378778)",,,,,,,
253281812,2463425825,0,238513077,,True,Rosas,residential,62.871,"LINESTRING (-70.675929 -33.4371333, -70.67660530000001 -33.4371676)",,,,,,,
253281812,253281820,0,238513074,,True,Esperanza,secondary,113.543,"LINESTRING (-70.675929 -33.4371333, -70.6758193 -33.4381503)",,,,,,,
253281817,5418738716,0,223877454,,True,General Bulnes,tertiary,55.62,"LINESTRING (-70.6705451 -33.4377942, -70.67062079999999 -33.437298)",2,,,,,,
253281817,605145693,0,447780989,,True,Santo Domingo,residential,72.636,"LINESTRING (-70.6705451 -33.4377942, -70.66976560000001 -33.4377343)",2,,,,,,
253281823,612756389,0,238513077,,True,Rosas,residential,81.994,"LINESTRING (-70.67362180000001 -33.4369835, -70.6745025 -33.4370436)",,,,,,,
253281823,253281819,0,238513070,,True,Rafael Sotomayor,residential,114.217,"LINESTRING (-70.67362180000001 -33.4369835, -70.6735381 -33.4380083)",,,,,,,
253281923,253411520,0,447766844,,True,General Bulnes,tertiary,138.391,"LINESTRING (-70.6696974 -33.444132, -70.66987520000001 -33.4428963)",2,,,,,,
253281923,253281906,0,223893022,,True,Moneda,residential,135.042,"LINESTRING (-70.6696974 -33.444132, -70.6711395 -33.4442961)",,,,,,,
253282016,265688241,0,447766844,,True,General Bulnes,tertiary,70.512,"LINESTRING (-70.669505 -33.4453943, -70.66960419999999 -33.4447656)",2,,,,,,
253282016,253411560,0,448173025,,True,Erasmo Escala,residential,159.338,"LINESTRING (-70.669505 -33.4453943, -70.6678043 -33.4451954)",,,,,,,
253282020,265688236,0,447781291,,True,Avenida Brasil,secondary,61.398,"LINESTRING (-70.66475629999999 -33.4448238, -70.6648282 -33.4442749)",2,,,,,,
253282020,253282021,0,447781292,,True,Erasmo Escala,residential,71.182,"LINESTRING (-70.66475629999999 -33.4448238, -70.66399370000001 -33.4447539)",,,,,,,
253348599,388724,0,482134480,,True,Dieciocho,tertiary,110.917,"LINESTRING (-70.6577431 -33.4493169, -70.65794270000001 -33.4483334)",2,,,,,,
253348599,253352534,0,23400754,,True,Padre Miguel de Olivares,unclassified,95.172,"LINESTRING (-70.6577431 -33.4493169, -70.6567316 -33.4491745)",,,,,,,
253348600,5969696442,0,482134480,,True,Dieciocho,tertiary,85.16,"LINESTRING (-70.6575041 -33.4506189, -70.6576472 -33.4498624)",2,,,,,,
253348600,6097109315,0,482134477,,True,Rosales,tertiary,80.768,"LINESTRING (-70.6575041 -33.4506189, -70.65837000000001 -33.450694)",,,,,,,
253348601,2296016599,0,482780287,,True,Dieciocho,secondary,12.559,"LINESTRING (-70.6569271 -33.453202, -70.65695150000001 -33.4530909)",2,60,,,,,
253348601,13877017,0,338566197,,True,Santa Isabel,secondary,93.698,"LINESTRING (-70.6569271 -33.453202, -70.6559219 -33.4531203)",3,60,,,,,
253348621,253351485,0,23400434,,True,Vidaurre,secondary,114.805,"LINESTRING (-70.6550144 -33.4479721, -70.6562366 -33.4481334)",3,,,,,,
253348621,253348617,0,399499076,,True,Lord Cochrane,tertiary,124.479,"LINESTRING (-70.6550144 -33.4479721, -70.65518849999999 -33.4468621)",2,30,,,,,
253348623,253351472,0,477783978,,True,Eleuterio Ramírez,tertiary,175.363,"LINESTRING (-70.6546397 -33.4503462, -70.6564997 -33.4506268)",2,,,,,,
253348623,253348622,0,399499076,,True,Lord Cochrane,tertiary,153.809,"LINESTRING (-70.6546397 -33.4503462, -70.6548597 -33.4489752)",2,30,,,,,
253351435,6285254256,0,370353651,,True,Tarapacá,secondary,66.451,"LINESTRING (-70.6535954 -33.4478048, -70.6543054 -33.4478834)",3,,,,,,
253351435,253351436,0,450432644,,True,Nataniel Cox,primary,118.364,"LINESTRING (-70.6535954 -33.4478048, -70.6534247 -33.4488597)",2,60,,,,,
253351438,253348623,0,477783978,,True,Eleuterio Ramírez,tertiary,136.769,"LINESTRING (-70.65324099999999 -33.4499577, -70.6546397 -33.4503462)",2,,,,,,
253351438,253351440,0,450432644,,True,Nataniel Cox,primary,104.92,"LINESTRING (-70.65324099999999 -33.4499577, -70.65309809999999 -33.4508937)",2,60,,,,,
253351451,253351435,0,13858411,,True,Tarapacá,primary,60.895,"LINESTRING (-70.6529457 -33.4477271, -70.6535954 -33.4478048)",3,,,,,,
253351454,253351438,0,477783978,,True,Eleuterio Ramírez,tertiary,66.583,"LINESTRING (-70.6525563 -33.4497783, -70.65324099999999 -33.4499577)",2,,,,,,
253351459,253351461,0,518091963,,True,Arturo Prat,residential,141.143,"LINESTRING (-70.6491146 -33.4502614, -70.6488648 -33.4515135)",2,,,,,,
253351459,5726852017,0,23400886,,True,Cóndor,residential,65.98,"LINESTRING (-70.6491146 -33.4502614, -70.648414 -33.4501595)",,,,,,,
253351461,253351463,0,518091963,,True,Arturo Prat,residential,107.546,"LINESTRING (-70.6488648 -33.4515135, -70.648667 -33.4524665)",2,,,,,,
253351461,253351467,0,627916822,,True,Santa Isabel,secondary,74.859,"LINESTRING (-70.6488648 -33.4515135, -70.64810629999999 -33.4512839)",3,,,,,,
253351463,149809129,0,518091963,,True,Arturo Prat,residential,170.089,"LINESTRING (-70.648667 -33.4524665, -70.64835549999999 -33.4539739)",2,,,,,,
253351463,253356671,0,23401134,,True,Eyzaguirre,residential,152.756,"LINESTRING (-70.648667 -33.4524665, -70.6502698 -33.452781)",2,,,,,,
253351472,4400227120,0,23400632,,True,Rosales,tertiary,11.71,"LINESTRING (-70.6564997 -33.4506268, -70.65662570000001 -33.4506207)",,,,,,,
253351472,518857618,0,450457592,,True,San Ignacio,tertiary,138.064,"LINESTRING (-70.6564997 -33.4506268, -70.65623739999999 -33.451849)",2,60,,,,,
253351481,4400227119,0,23400632,,True,Rosales,tertiary,9.059,"LINESTRING (-70.656909 -33.4505871, -70.65700560000001 -33.4505752)",,,,,,,
253351485,14760678,0,23400434,,True,Vidaurre,secondary,62.553,"LINESTRING (-70.6562366 -33.4481334, -70.65690379999999 -33.4482143)",3,,,,,,
253351485,253351487,0,23400635,,True,Corte Suprema,residential,109.736,"LINESTRING (-70.6562366 -33.4481334, -70.6560655 -33.4491099)",,,,,,,
253352520,6214736583,0,519185503,,True,Dieciocho,tertiary,22.258,"LINESTRING (-70.65815739999999 -33.4472171, -70.65820189999999 -33.4470204)",2,,,,,,
253352520,253352517,0,208159410,,True,Alonso de Ovalle,residential,100.135,"LINESTRING (-70.65815739999999 -33.4472171, -70.65709 -33.4470839)",2,,,,,,
253354801,3456753078,0,447770575,,True,Santa Isabel,secondary,5.411,"LINESTRING (-70.6582607 -33.4524085, -70.65831780000001 -33.4524184)",,,,,,,
253354811,2247539561,0,8000329,,True,Santa Isabel,secondary,9.341,"LINESTRING (-70.6573784 -33.4526146, -70.65745699999999 -33.4525621)",,,,,,,
253354815,4400238526,0,8000329,,True,Santa Isabel,secondary,7.572,"LINESTRING (-70.65698620000001 -33.4529394, -70.65702589999999 -33.4528799)",,,,,,,
253354815,1999003644,0,769739557,,True,Dieciocho,tertiary,30.453,"LINESTRING (-70.65698620000001 -33.4529394, -70.6570478 -33.4526704)",2,60,,,,,
253359434,253359457,0,518091963,,True,Arturo Prat,residential,158.148,"LINESTRING (-70.64811210000001 -33.4552275, -70.6478144 -33.4566279)",2,,,,,,
253359434,253359437,0,23401446,,True,Copiapó,tertiary,76.783,"LINESTRING (-70.64811210000001 -33.4552275, -70.64730830000001 -33.4550629)",2,,,,,,
253359457,253359463,0,518091963,,True,Arturo Prat,residential,130.115,"LINESTRING (-70.6478144 -33.4566279, -70.6475717 -33.4577804)",2,,,,,,
253359457,253359452,0,23401447,,True,Coquimbo,residential,89.883,"LINESTRING (-70.6478144 -33.4566279, -70.6487636 -33.45679)",,50,,,,,
253359463,253359466,0,653482738,,True,Arturo Prat,residential,144.935,"LINESTRING (-70.6475717 -33.4577804, -70.6473149 -33.4590661)",,60,,,,,
253359463,6097070960,0,23401451,,False,Porvenir,residential,8.029,"LINESTRING (-70.6475717 -33.4577804, -70.6476523 -33.4578067)",,,,,,,
253359463,253359474,0,293727759,,True,Porvenir,residential,92.289,"LINESTRING (-70.6475717 -33.4577804, -70.6466059 -33.4575814)",,,,,,,
253359466,1070152542,0,653482738,,True,Arturo Prat,residential,9.665,"LINESTRING (-70.6473149 -33.4590661, -70.64729749999999 -33.4591518)",,60,,,,,
253359466,6097076880,0,242669471,,True,Avenida Manuel Antonio Matta,primary,83.797,"LINESTRING (-70.6473149 -33.4590661, -70.6481892 -33.4592555)",3,60,,,,,
253411520,253411522,0,447766844,,True,General Bulnes,tertiary,135.185,"LINESTRING (-70.66987520000001 -33.4428963, -70.6700329 -33.4416877)",2,,,,,,
253411520,253411563,0,173295537,,True,Agustinas,secondary,176.46,"LINESTRING (-70.66987520000001 -33.4428963, -70.6680131 -33.4425737)",3,,,,,,
253411522,5419066246,0,447766844,,True,General Bulnes,tertiary,65.519,"LINESTRING (-70.6700329 -33.4416877, -70.670102 -33.4411013)",2,,,,,,
253411522,254344722,0,447779284,,True,Huérfanos,residential,125.151,"LINESTRING (-70.6700329 -33.4416877, -70.67136929999999 -33.44184)",,,,,,,
253411525,3458654252,0,443094737,,True,General Bulnes,tertiary,128.136,"LINESTRING (-70.6701796 -33.4405017, -70.67031249999999 -33.4393547)",2,,,,,,
253411525,605145672,0,221398894,,True,Compañía de Jesús,tertiary,52.708,"LINESTRING (-70.6701796 -33.4405017, -70.669616 -33.4404425)",2,,,,,,
253411532,253282016,0,447766844,,True,General Bulnes,tertiary,157.731,"LINESTRING (-70.6692692 -33.4467991, -70.669505 -33.4453943)",2,,,,,,
253411532,605143997,0,447766845,,True,Romero,residential,83.007,"LINESTRING (-70.6692692 -33.4467991, -70.67013489999999 -33.4469875)",,,,,,,
254343740,7671897194,0,223877454,,True,General Bulnes,tertiary,202.451,"LINESTRING (-70.6706925 -33.4367815, -70.6709455 -33.4349731)",2,,,,,,
254343740,254343949,0,238513077,,True,Rosas,residential,108.565,"LINESTRING (-70.6706925 -33.4367815, -70.6718584 -33.436863)",,,,,,,
254343801,253281823,0,238513077,,True,Rosas,residential,82.546,"LINESTRING (-70.67273520000001 -33.4369227, -70.67362180000001 -33.4369835)",,,,,,,
254343801,503445379,0,448511867,,True,Cueto,residential,114.748,"LINESTRING (-70.67273520000001 -33.4369227, -70.6726218 -33.4379503)",,,,,,,
254343949,254343801,0,238513077,,True,Rosas,residential,81.63,"LINESTRING (-70.6718584 -33.436863, -70.67273520000001 -33.4369227)",,,,,,,
254343949,253281818,0,23393724,,True,García Reyes,residential,114.143,"LINESTRING (-70.6718584 -33.436863, -70.6717567 -33.437886)",2,,,,,,
254344556,6014021370,0,675481989,,False,Matucana,primary,12.739,"LINESTRING (-70.68014030000001 -33.4374167, -70.68015130000001 -33.4373025)",3,,,,,,
254344556,3818994136,0,238513075,,False,Matucana,primary,116.182,"LINESTRING (-70.68014030000001 -33.4374167, -70.6800722 -33.43846)",3,,,,,,
254344648,254344701,0,238513077,,True,Rosas,residential,100.191,"LINESTRING (-70.6769232 -33.4371851, -70.6780004 -33.4372469)",,,,,,,
254344648,254345907,0,448333832,,True,Maipú,residential,193.583,"LINESTRING (-70.6769232 -33.4371851, -70.6770503 -33.4354474)",,,,,,,
254344701,254347180,0,293796405,,True,Rosas,residential,94.794,"LINESTRING (-70.6780004 -33.4372469, -70.6790156 -33.4373421)",,,,,,,
254344701,254344699,0,293796406,,True,Herrera,residential,116.134,"LINESTRING (-70.6780004 -33.4372469, -70.6778908 -33.4382873)",,,,,,,
254344725,7009080338,0,447781291,,True,Avenida Brasil,secondary,8.175,"LINESTRING (-70.6649659 -33.4410712, -70.6649637 -33.4409977)",2,,,,,,
