u,v,key,osmid,name,highway,maxspeed,oneway,length,geometry,lanes,junction,width,bridge,access,tunnel,ref,service,area
603958290,6431722527,0,"[733184763, 244669308]",Pont Mirabeau,secondary,50,False,20.377000000000002,"LINESTRING (2.27663 48.8462178, 2.2768391 48.8461304, 2.2768641 48.8461186)","['3', '2']",,,yes,,,,,
621294942,26551730,0,112000032,Rue de Crimée,residential,,True,239.103,"LINESTRING (2.382271 48.8858802, 2.3831965 48.8850606, 2.383273 48.8849907, 2.3833343 48.8849374, 2.3841445 48.884233, 2.3842799 48.884205)",,,,,,,,,
655293831,57336018,0,729130045,Rue Marcadet,residential,,True,8.057,"LINESTRING (2.3494848 48.8904966, 2.3495949 48.8904998)",,,,,,,,,
655293831,6799720148,0,725117771,Boulevard Barbès,cycleway,,True,327.098,"LINESTRING (2.3494848 48.8904966, 2.3494739 48.8898435, 2.3494809 48.8897284, 2.3494659 48.8894386, 2.3494655 48.889378, 2.3494588 48.888357, 2.3494488 48.8876793, 2.3495024 48.8876264, 2.3495591 48.8875788)",,,,,,,,,
659902154,4250154475,0,372269138,Rue Bobillot,tertiary,30,True,16.928,"LINESTRING (2.3550611 48.8309376, 2.3551739 48.8310705)",3,,,,,,,,
659902154,2620159877,0,53799382,Place d'Italie,cycleway,,False,13.236,"LINESTRING (2.3550611 48.8309376, 2.3549052 48.8309979)",,,,,,,,,
659902154,679142694,0,53799382,Place d'Italie,cycleway,,False,5.921,"LINESTRING (2.3550611 48.8309376, 2.3551214 48.8309021)",,,,,,,,,
660512243,203323460,0,"[671204648, 642287395]",Rue des Bois,residential,30,True,93.83800000000001,"LINESTRING (2.4013542 48.8787298, 2.4012952 48.8787216, 2.4012393 48.8787115, 2.400508 48.8785979, 2.400215 48.8785573, 2.4001032 48.8785424)",,,,,,,,,
660512243,2057958423,0,"[362926580, 139769212]",Boulevard Sérurier,cycleway,,True,56.415000000000006,"LINESTRING (2.4013542 48.8787298, 2.4016244 48.8786344, 2.4018022 48.8785617, 2.4020191 48.878473)",,,,,,,,,
666887732,368272,0,678545078,Avenue de la Bourdonnais,secondary,30,True,23.451,"LINESTRING (2.3052167 48.8544187, 2.3053226 48.8543527, 2.3054471 48.8542721)",,,,,,,,,
683061165,7218812044,0,"[530060026, 23951853, 773157231]",Rue Fernand Widal,residential,30,True,96.497,"LINESTRING (2.3609858 48.8190202, 2.3609361 48.8189384, 2.3608754 48.8188334, 2.3607578 48.8186548, 2.3606879 48.8185465, 2.3604805 48.8182188)",,,,,,,,,
683061165,703740023,0,54147253,Boulevard Masséna,cycleway,,True,150.72800000000004,"LINESTRING (2.3609858 48.8190202, 2.3610631 48.8190322, 2.361563 48.8191019, 2.3619922 48.8191617, 2.3620622 48.8191577, 2.3620952 48.8191332, 2.3621286 48.8191386, 2.3627325 48.8193348, 2.3627149 48.8193649, 2.3626984 48.819394, 2.3626608 48.819459)",,,,,,,,,
822185560,277520265,0,668204901,,service,,True,64.785,"LINESTRING (2.3141361 48.880954, 2.3142317 48.880939, 2.3147367 48.8810034, 2.314926 48.881133)",,,,,,,,,
957634031,367889,0,581638915,Avenue Henri Martin,secondary,50,True,14.476,"LINESTRING (2.2688595 48.8631065, 2.2686662 48.8631344)",2,,,,,,,,
957634031,296970560,0,581638914,,cycleway,,True,36.937,"LINESTRING (2.2688595 48.8631065, 2.2689074 48.8631973, 2.2688672 48.8632264, 2.2687854 48.8632653, 2.2686132 48.8633298)",,,,,,,,,
1089076202,2879838281,0,183535186,Boulevard Mortier,cycleway,,True,265.456,"LINESTRING (2.4074526 48.8753307, 2.4074972 48.8752441, 2.4077073 48.8748183, 2.4077798 48.8746641, 2.4079517 48.8742986, 2.408248 48.8733763, 2.4082715 48.8731703, 2.4082915 48.8730159)",,,,,,,,,
1284603813,25002615,0,5494311,Rue Dugommier,unclassified,30,True,8.48,"LINESTRING (2.3924126 48.8402933, 2.3925103 48.8403343)",,,,,,,,,
1284603813,1284603850,0,113577231,Avenue Daumesnil,cycleway,,True,193.014,"LINESTRING (2.3924126 48.8402933, 2.3928041 48.8402068, 2.3948365 48.8397509, 2.3949103 48.839736)",,,,,,,,,
1343567542,268234154,0,"[754287601, 35194303]",Rue Henri Huchard,residential,,True,154.625,"LINESTRING (2.336103 48.8991474, 2.3351775 48.8991227, 2.3347679 48.8991175, 2.3344274 48.8991098, 2.3343008 48.898938, 2.3343289 48.8988423)",,,,,,,,,
1343567542,2270376011,0,217736285,Avenue de la Porte de Montmartre,cycleway,,True,154.548,"LINESTRING (2.336103 48.8991474, 2.3362593 48.8989768, 2.3363114 48.8989153, 2.3363652 48.8988581, 2.3367747 48.8984202, 2.3371176 48.8980291, 2.3372464 48.8980065)",,,,,,,,,
1343567797,1343567542,0,35194303,Rue Henri Huchard,residential,,True,12.971,"LINESTRING (2.3362804 48.8991499, 2.336103 48.8991474)",,,,,,,,,
1343567797,2270376040,0,119637309,Rue René Binet,residential,,True,11.754,"LINESTRING (2.3362804 48.8991499, 2.336441 48.8991552)",,,,,,,,,
1366400405,209157796,0,365275216,Rue Jacques Kellner,residential,30,True,113.013,"LINESTRING (2.3249968 48.8965655, 2.3249047 48.8966529, 2.3246002 48.8969955, 2.324411 48.8972342, 2.3243465 48.8973139, 2.3243065 48.8973682, 2.3242343 48.8974487)",,,,,,,,,
1524863473,957634031,0,"[581638915, 24666062]",Avenue Henri Martin,secondary,50,True,225.20299999999997,"LINESTRING (2.2716167 48.8639387, 2.2713382 48.8638472, 2.2709212 48.8636863, 2.2704853 48.8634966, 2.2701211 48.8633434, 2.2697454 48.8632246, 2.2695793 48.863185, 2.2694071 48.8631483, 2.2692591 48.8631216, 2.269231 48.8631168, 2.2691375 48.8631118, 2.2689027 48.8631073, 2.2688595 48.8631065)",2,,,,,,,,
1524863480,34816182,0,"[24666050, 494395983]","['Avenue Georges Mandel', 'Avenue Henri Martin']",secondary,50,True,996.401,"LINESTRING (2.273 48.8640943, 2.2735142 48.8641635, 2.2739496 48.8642016, 2.2743608 48.864218, 2.2746567 48.8642204, 2.2747553 48.8642212, 2.2749366 48.8642144, 2.2750681 48.8642102, 2.2752833 48.864192, 2.2771885 48.8639781, 2.2772381 48.8639726, 2.2773634 48.8639585, 2.2774969 48.8639419, 2.277518 48.8639399, 2.2779198 48.8638957, 2.278552 48.8638347, 2.2787143 48.8638122, 2.2788128 48.8637987, 2.2796146 48.8637062, 2.2796871 48.8636996, 2.28142 48.8635051, 2.2814679 48.8634996, 2.2815517 48.86349, 2.2816563 48.8634782, 2.282345 48.8634018, 2.285784 48.8630204, 2.2859951 48.862997, 2.2861099 48.8629827, 2.2864427 48.8629418)",,,,,,,,,
1673951991,6831157409,0,729547342,Rue Marcadet,residential,,True,97.619,"LINESTRING (2.3455711 48.8907123, 2.3456173 48.8906971, 2.3467749 48.8903325)",,,,,,,,,
1757697274,6632314607,0,705838866,Rue Eugène Varlin,unclassified,30,True,26.101,"LINESTRING (2.3629019 48.879251, 2.3630052 48.8791974, 2.3631833 48.8791066)",,,,,,,,,
1997626401,1089076202,0,768259944,Rue des Tourelles,residential,30,True,130.089,"LINESTRING (2.4057299 48.8750392, 2.4058397 48.8750578, 2.4074526 48.8753307)",,,,,,,,,
2269558131,4506058054,0,453954510,Route de Suresnes,primary,50,False,18.551,"LINESTRING (2.2311452 48.8664358, 2.231378 48.8663696)",6,,,,,,,,
2270376040,267379370,0,119637309,Rue René Binet,residential,,True,74.629,"LINESTRING (2.336441 48.8991552, 2.3370758 48.8991711, 2.3373147 48.8991771, 2.3374612 48.8991808)",,,,,,,,,
2270376040,2270376042,0,217736284,Avenue de la Porte de Montmartre,cycleway,,True,221.864,"LINESTRING (2.336441 48.8991552, 2.3364087 48.899211, 2.3358057 48.900263, 2.3356335 48.900551, 2.3354078 48.9009309, 2.3352686 48.9009527)",,,,,,,,,
2354781583,2354781630,0,"[674188712, 260789691]",Boulevard Ney,residential,,True,186.72199999999998,"LINESTRING (2.3641591 48.8983807, 2.3643689 48.8983857, 2.3644962 48.898388, 2.3645852 48.8983902, 2.3667118 48.8984414)",,,,,,,,,
2354781583,209148461,0,197645000,,cycleway,,False,52.457,"LINESTRING (2.3641591 48.8983807, 2.3641553 48.8984836, 2.3641509 48.8985117, 2.364145 48.8986147, 2.3641457 48.8986951, 2.3642024 48.8987195, 2.3643457 48.8987811)",,,,,,,,,
2354781624,2721077063,0,"[226720560, 246703499]",Boulevard Ney,cycleway,,False,168.07,"LINESTRING (2.3680732 48.8984617, 2.3693991 48.8984696, 2.3700103 48.8984803, 2.3700245 48.8984855, 2.3700718 48.8985049, 2.3701152 48.8985258, 2.3701532 48.8985422, 2.3702374 48.8985437, 2.3703437 48.8985457)",,,,,,,,,
2354781630,2354781624,0,674188712,Boulevard Ney,residential,,True,99.543,"LINESTRING (2.3667118 48.8984414, 2.3667672 48.8984422, 2.3680732 48.8984617)",,,,,,,,,
2354781630,2078486283,0,197644999,,cycleway,,False,24.209,"LINESTRING (2.3667118 48.8984414, 2.3667087 48.8985348, 2.3667114 48.8985633, 2.366707 48.898659)",,,,,,,,,
2386532733,21346796,0,695578271,Quai Branly,primary,50,False,18.008,"LINESTRING (2.2890223 48.8547397, 2.2888812 48.854607)",,,,,,,,,
2402569198,6904813615,0,231935483,Rue Beaubourg,secondary,,True,5.205,"LINESTRING (2.3556904 48.8653665, 2.355689 48.8653197)",,,,,,,,,
2537082845,2354781583,0,260789691,Boulevard Ney,residential,,True,210.284,"LINESTRING (2.3612881 48.8983358, 2.3613399 48.8983217, 2.3626276 48.8983487, 2.3641591 48.8983807)",,,,,,,,,
2537082845,2537082850,0,294840622,Boulevard Ney,cycleway,,False,137.094,"LINESTRING (2.3612881 48.8983358, 2.3610913 48.8983383, 2.3610195 48.8984098, 2.3609988 48.8984382, 2.3609844 48.8984592, 2.3609147 48.8984955, 2.3608638 48.8984976, 2.3597466 48.8984735, 2.3596019 48.8984705, 2.3595391 48.898469)",,,,,,,,,
2722947790,27323225,0,614904272,Rue de Courcelles,unclassified,,False,73.279,"LINESTRING (2.2948744 48.8873893, 2.2952212 48.8870368, 2.2954143 48.8868341)",,,,,,,,,
2864793308,6222542084,0,796876373,Rue Marx Dormoy,primary,50,False,4.631,"LINESTRING (2.359327 48.8845286, 2.3593299 48.8845702)",,,,,,,,,
3219846388,661218,0,"[27245953, 41872851, 569385773]","['Avenue de Wagram', 'Rue du Faubourg Saint-Honoré']",primary,50,False,359.681,"LINESTRING (2.2983559 48.8777215, 2.2980862 48.8777835, 2.2979629 48.8778095, 2.2978607 48.8776635, 2.29718 48.8767306, 2.2969319 48.8763887, 2.2968537 48.8762886, 2.2966338 48.8759802, 2.2965695 48.8758928, 2.2965316 48.8758402, 2.2962423 48.8754383, 2.2961635 48.8753276, 2.2960675 48.8751971, 2.2960232 48.8751368)",,,,,,,,,
3249325295,822185560,0,318523950,,service,,True,10.728,"LINESTRING (2.313992 48.8809359, 2.3141361 48.880954)",,,,,,,,,
3249325295,822185560,1,"[318523947, 318523949]",,service,,True,21.808999999999997,"LINESTRING (2.313992 48.8809359, 2.3140099 48.8809641, 2.3140432 48.8810292, 2.3141361 48.880954)",,,,,,,,,
4359343926,1432256094,0,"[55497688, 696354695, 438204230, 516982831]",Avenue Daumesnil,secondary,30,False,783.2690000000001,"LINESTRING (2.4060649 48.8357334, 2.4057058 48.8358721, 2.4056372 48.8358964, 2.4055654 48.8359226, 2.4040676 48.8364708, 2.4036139 48.8366508, 2.4034875 48.8366973, 2.4033334 48.8367515, 2.4032357 48.8367859, 2.4027063 48.8369722, 2.4021719 48.8371542, 2.4019499 48.8372381, 2.4018053 48.8372928, 2.4008065 48.8376702, 2.3996271 48.8380996, 2.3994244 48.8381744, 2.3992174 48.8382508, 2.3991378 48.8382798, 2.3987163 48.8384332, 2.3975308 48.8388669, 2.3974499 48.8388965, 2.3971197 48.8390182, 2.3967202 48.8391655)",,,,,,,,,
4506058054,2269558131,0,453954510,Route de Suresnes,primary,50,False,18.551,"LINESTRING (2.231378 48.8663696, 2.2311452 48.8664358)",6,,,,,,,,
4532171346,249581621,0,335112499,Boulevard Saint-Jacques,primary,50,True,48.367999999999995,"LINESTRING (2.3402605 48.831872, 2.3403274 48.831854, 2.3407019 48.8317539, 2.3407654 48.8317369, 2.3408724 48.8317078)",,,,,,,,,
4532171346,166334525,0,456998705,Boulevard Saint-Jacques,cycleway,,True,68.048,"LINESTRING (2.3402605 48.831872, 2.3402347 48.831975, 2.3396869 48.8321278, 2.3395931 48.8321054, 2.3395649 48.8320587)",,,,,,,,,
4864709128,268234154,0,24678010,Rue Arthur Ranc,residential,,True,133.283,"LINESTRING (2.3334381 48.8978085, 2.3334897 48.8978752, 2.3337709 48.8982357, 2.333868 48.8983602, 2.3341889 48.8987729, 2.3342471 48.8988018, 2.3343289 48.8988423)",,,,,,,,,
5239603982,5836630808,0,541903640,Rue Magenta,residential,30,True,100.074,"LINESTRING (2.3894769 48.9011048, 2.389544 48.9010941, 2.3896405 48.9010799, 2.3905419 48.900943, 2.3908108 48.9009021)",,,,,,,,,
5239603982,5422508986,0,"[562490064, 530041290]","['Place Auguste Baron', 'Avenue de la Porte de la Villette']",cycleway,,False,41.16799999999999,"LINESTRING (2.3894769 48.9011048, 2.3895465 48.9011688, 2.3894462 48.901186, 2.3893267 48.9012057, 2.389169 48.9012204, 2.3891136 48.9012105)",,,,,,,,,
5239603982,5241098988,0,530041290,Avenue de la Porte de la Villette,cycleway,,False,39.216,"LINESTRING (2.3894769 48.9011048, 2.3893949 48.9010309, 2.3892702 48.9009162, 2.3892495 48.9008949, 2.3892039 48.9008794, 2.3891224 48.9008498)",,,,,,,,,
5295211211,510569861,0,"[548078042, 548078043, 548078044]",Boulevard Arago,secondary,50,False,190.726,"LINESTRING (2.336523 48.8345851, 2.3363426 48.8345773, 2.3362109 48.8345717, 2.3357963 48.8345545, 2.3356147 48.8345447, 2.3339231 48.8344699)",,,,,,,,,
5298929655,5298929658,0,16292841,Avenue de la Porte de Montrouge,tertiary,50,False,30.769,"LINESTRING (2.3213353 48.8210763, 2.3213054 48.8210466, 2.3212821 48.8210235, 2.3211264 48.8208689, 2.321103 48.8208457)",,,,yes,,,,,
5298929658,5298929655,0,16292841,Avenue de la Porte de Montrouge,tertiary,50,False,30.769000000000002,"LINESTRING (2.321103 48.8208457, 2.3211264 48.8208689, 2.3212821 48.8210235, 2.3213054 48.8210466, 2.3213353 48.8210763)",,,,yes,,,,,
5679638266,368014,0,166031130,Boulevard Diderot,secondary,50,False,25.923000000000002,"LINESTRING (2.3871218 48.8473865, 2.3870199 48.8473756, 2.3869392 48.8473659, 2.3867729 48.8473461)",,,,,,,,,
5939279484,6282793831,0,"[50551782, 173315999]",Rue de Montreuil,unclassified,30,True,18.981,"LINESTRING (2.3926443 48.8504211, 2.3925211 48.8504119, 2.3923876 48.8503969)",,,,,,,,,
5939279484,6282793817,0,705837462,Boulevard Voltaire,cycleway,,True,338.515,"LINESTRING (2.3926443 48.8504211, 2.3924015 48.850566, 2.3922589 48.850651, 2.3919541 48.8508329, 2.391655 48.8510114, 2.3912203 48.8512707, 2.3908023 48.8515201, 2.3906959 48.8515836, 2.390561 48.8516641, 2.3904706 48.851718, 2.3902857 48.8518283, 2.3898983 48.8520595, 2.3896747 48.8521929, 2.389388 48.8523639, 2.389215 48.8524646)",,,,,,,,,
5996528637,24913014,0,635796659,Rue du Père Corentin,residential,30,True,28.581000000000003,"LINESTRING (2.3291372 48.825035, 2.3289365 48.8248995, 2.3288646 48.824851)",,,,,,,,,
6222542084,2864793308,0,796876373,Rue Marx Dormoy,primary,50,False,4.631,"LINESTRING (2.3593299 48.8845702, 2.359327 48.8845286)",,,,,,,,,
6222542084,94247453,0,"[62148080, 224883158]",Rue Marx Dormoy,primary,50,False,36.275999999999996,"LINESTRING (2.3593299 48.8845702, 2.3593337 48.8846257, 2.3593445 48.8847815, 2.3593476 48.8848962)",,,,,,,,,
6222542084,2337160174,0,"[224868777, 224868780, 796876374]",Boulevard de la Chapelle,cycleway,,True,590.4719999999999,"LINESTRING (2.3593299 48.8845702, 2.3590797 48.8845677, 2.358981 48.8845609, 2.3582788 48.8845125, 2.3582241 48.8845087, 2.3566321 48.8843989, 2.3563271 48.8843788, 2.356302 48.884377, 2.3561025 48.8843627, 2.3554478 48.8843193, 2.3553911 48.8843155, 2.3552521 48.8843054, 2.3541751 48.8842275, 2.3541063 48.8842225, 2.3524169 48.8841055, 2.3517054 48.8840527, 2.3512985 48.8840232)",,,,yes,,,,,
6282793831,25001430,0,173315999,Rue de Montreuil,unclassified,30,True,133.161,"LINESTRING (2.3923876 48.8503969, 2.3922242 48.8503766, 2.3919177 48.8503942, 2.390709 48.850466, 2.3905772 48.8504738)",,,,,,,,,
6282793831,5939279484,0,"[670921874, 629063965, 629063966]",Boulevard Voltaire,cycleway,,True,439.673,"LINESTRING (2.3923876 48.8503969, 2.3925184 48.85032, 2.3945816 48.8491166, 2.3947333 48.8490929, 2.3946795 48.8491874, 2.3928443 48.850305, 2.3926443 48.8504211)",,,,,,,,,
6282960235,6369010762,0,754883373,Rue de Rivoli,cycleway,,False,6.109,"LINESTRING (2.3481964 48.8584753, 2.3481215 48.8584996)",,,,,,,,,
6282960235,5763297371,0,"[804760592, 815695339, 608270396, 754883374]",Rue de Rivoli,cycleway,,False,257.34499999999997,"LINESTRING (2.3481964 48.8584753, 2.3482655 48.8584529, 2.3483459 48.8584269, 2.3490651 48.8581936, 2.3496043 48.8580213, 2.3496306 48.8580128, 2.3501714 48.8578346, 2.3508706 48.8576146, 2.3511806 48.8575191, 2.3513614 48.8574656)",,,,,,,,,
6282978697,25008881,0,670941682,Rue de Montreuil,unclassified,30,True,169.661,"LINESTRING (2.3867607 48.8504439, 2.3866576 48.850446, 2.3865523 48.8504472, 2.3864606 48.850448, 2.3856305 48.8504555, 2.3848413 48.8504534, 2.3846173 48.8504508, 2.3844442 48.8504684)",,,,,,,,,
6431722527,6792141431,0,724237272,Quai André Citroën,cycleway,,False,7.705,"LINESTRING (2.2768641 48.8461186, 2.2768038 48.8460618)",,,,,,,,,
6431722527,603958290,0,"[733184763, 244669308]",Pont Mirabeau,secondary,50,False,20.377000000000002,"LINESTRING (2.2768641 48.8461186, 2.2768391 48.8461304, 2.27663 48.8462178)","['3', '2']",,,yes,,,,,
6431722527,6575397624,0,694769036,Quai André Citroën,cycleway,,False,28.399,"LINESTRING (2.2768641 48.8461186, 2.2769903 48.8461801, 2.2771495 48.8462903)",,,,,,,,,
6545408548,24911715,0,696960650,Rue Marcadet,residential,,True,94.595,"LINESTRING (2.3317556 48.8922046, 2.3305179 48.8924526)",,,,,,,,,
6620531018,368254,0,362231920,Avenue Franklin Delano Roosevelt,tertiary,,True,9.347,"LINESTRING (2.3101202 48.8692268, 2.3101251 48.8691428)",1,,,,,,,,
6620531018,6620531024,0,724797503,Avenue des Champs-Élysées,cycleway,,True,22.198999999999998,"LINESTRING (2.3101202 48.8692268, 2.3100695 48.8692262, 2.3099966 48.8692257, 2.3099785 48.8692143, 2.3099269 48.869198, 2.3098752 48.8691953, 2.3098303 48.869201)",,,2,,,,,,
6620540068,94143079,0,24037088,Rue du Château d'Eau,living_street,20,True,7.261,"LINESTRING (2.3558254 48.8723031, 2.3559135 48.872273)",,,,,,,,,
6620540068,6851541495,0,"[721559604, 731606093]",Boulevard de Strasbourg,cycleway,,False,271.128,"LINESTRING (2.3558254 48.8723031, 2.3564434 48.8733814, 2.3566968 48.8738379, 2.3567826 48.8739866, 2.3568841 48.873992, 2.3569858 48.8740003, 2.3572241 48.874403, 2.3572621 48.8744731)",,,,,,,,,
6620540068,6369010741,0,"[688751313, 721559604, 754883365]","['Boulevard de Sébastopol', 'Boulevard de Strasbourg']",cycleway,,False,489.477,"LINESTRING (2.3558254 48.8723031, 2.3555206 48.871741, 2.3552293 48.8712265, 2.355129 48.8710529, 2.3548829 48.8706193, 2.3546567 48.8702013, 2.354253 48.8694868, 2.3542231 48.8694464, 2.354195 48.8694322, 2.3541252 48.8693996, 2.3540861 48.8693636, 2.3540823 48.8693088, 2.3541038 48.8692669, 2.3540982 48.8691974, 2.3539499 48.868941, 2.3538166 48.8686877, 2.3536479 48.8684018, 2.3535365 48.8681995)",,,,,,,,,
6904813615,778289757,0,"[55129129, 231935483]",Rue Beaubourg,secondary,50,True,11.133,"LINESTRING (2.355689 48.8653197, 2.3556814 48.8652734, 2.355672 48.8652202)",,,,,,,,,
6904813615,6369010748,0,"[633435440, 630227639]",Rue de Turbigo,cycleway,,False,330.49000000000007,"LINESTRING (2.355689 48.8653197, 2.3545027 48.8650475, 2.353395 48.8647959, 2.3532924 48.8647721, 2.3520733 48.8644973, 2.351693 48.8644199, 2.3515061 48.8643816, 2.351412 48.8643624)",,,,,,,,,
6904813615,6369004482,0,701110201,Rue de Turbigo,cycleway,,False,94.66,"LINESTRING (2.355689 48.8653197, 2.3561839 48.8654422, 2.356907 48.8656071)",,,,,,,,,
7679407161,361106,0,542064424,Rue de la Chaussée d'Antin,secondary,30,True,18.905,"LINESTRING (2.3332301 48.8731151, 2.3333015 48.8729517)",,,,,,,,,
7679407161,7679407162,0,819539798,Rue La Fayette,cycleway,,False,239.223,"LINESTRING (2.3332301 48.8731151, 2.3343929 48.8734302, 2.3353211 48.8736742, 2.3362653 48.8739169)",,,,,,,,,
360932,2499743233,0,"[808369144, 733321547, 298746802, 309765259]",Avenue d'Italie,primary,50,False,508.50800000000004,"LINESTRING (2.3572626 48.826185, 2.3572351 48.8262901, 2.357218 48.8263451, 2.3571437 48.8265843, 2.3571405 48.8265943, 2.3570888 48.8267603, 2.3568841 48.8274318, 2.3568514 48.8275324, 2.3568383 48.8275725, 2.3568068 48.8276855, 2.356773 48.8277963, 2.3566885 48.8280737, 2.356611 48.8283279, 2.3565818 48.8284237, 2.3564512 48.8288521, 2.3562906 48.8293792, 2.3560309 48.8302311, 2.3559299 48.8305625, 2.3558954 48.8306686)",4,,,,,,,,
367887,2406388160,0,27067642,Avenue de Saint-Cloud,unclassified,50,False,136.722,"LINESTRING (2.2637168 48.8624438, 2.2633894 48.8623658, 2.2633032 48.8623452, 2.2626086 48.862167, 2.262057 48.8619972, 2.2619832 48.8620041)",,,,,,,,,
367887,3756425004,0,372110469,Avenue de Saint-Cloud,unclassified,50,True,33.091,"LINESTRING (2.2637168 48.8624438, 2.26412 48.8624817, 2.2641644 48.8624868)",,,,,,,,,
368010,2297964803,0,34491643,Rue du Faubourg Saint-Antoine,primary,30,False,711.0600000000001,"LINESTRING (2.3943563 48.8486112, 2.3942357 48.8486294, 2.3930833 48.848804, 2.3929976 48.8488169, 2.3923762 48.8489111, 2.3922683 48.8489274, 2.3920084 48.8489668, 2.3917111 48.8490118, 2.3910952 48.8491051, 2.3902752 48.8492292, 2.390193 48.8492417, 2.3900946 48.8492566, 2.3898818 48.8492888, 2.389563 48.8493371, 2.3894116 48.84936, 2.3886302 48.8494784, 2.3885108 48.8494968, 2.3882842 48.8495308, 2.3873276 48.8496757, 2.3872378 48.8496893, 2.3863103 48.8498297, 2.3856688 48.8499269, 2.3850491 48.8500329, 2.3848901 48.8500562)",,,,,,,,,
368058,5895963300,0,22766325,Avenue de Saint-Mandé,secondary,50,False,10.005,"LINESTRING (2.4101755 48.8442874, 2.4100398 48.8442984)",,,,,,,,,
368083,390252,0,"[232206912, 232206913, 232206914, 4039375, 22822719]",Rue Proudhon,tertiary,50,False,181.948,"LINESTRING (2.3900187 48.8370497, 2.3899413 48.8370297, 2.3881176 48.8365766, 2.3879386 48.8365374, 2.3877824 48.8365066, 2.3876847 48.8364877)",,,,,,"['yes', 'building_passage']",,,
368243,4508646363,0,"[139093032, 4041057, 139093031]",Pont de la Concorde,primary,50,False,168.861,"LINESTRING (2.3201227 48.8640673, 2.3200824 48.8640103, 2.3200716 48.863997, 2.3200566 48.8639769, 2.3200462 48.8639628, 2.31917 48.8627838, 2.3191379 48.8627407, 2.3191316 48.8627316, 2.3191112 48.8627023)",6,,,yes,,,,,
