u,v,key,osmid,oneway,lanes,name,highway,length,geometry,maxspeed,bridge,access,width,tunnel,area,junction,service
6397142938,3188427500,0,"[678015818, 682980661]",True,3,Avenida Carrera 7,primary,882.6969999999998,"LINESTRING (-74.0693838 4.6138243, -74.0693745 4.6139157, -74.0693672 4.6140386, -74.0693318 4.61445, -74.0692797 4.6146602, -74.0691703 4.6149999, -74.0691662 4.6150112, -74.0691125 4.6151598, -74.0689541 4.6156031, -74.06893169999999 4.6156678, -74.0688766 4.6158306, -74.0688377 4.6159234, -74.0688011 4.6160224, -74.0687705 4.6161337, -74.0686556 4.6165282, -74.068585 4.6168277, -74.06847380000001 4.6172702, -74.06845680000001 4.6173604, -74.0684449 4.6174239, -74.06841 4.6175995, -74.068364 4.6178309, -74.0683023 4.6181411, -74.06826460000001 4.6183144, -74.06814780000001 4.6186925, -74.0680698 4.6189662, -74.0679859 4.6192149, -74.0677661 4.6197189, -74.0676686 4.6199229, -74.0673951 4.6205796, -74.06706010000001 4.6212876, -74.0670283 4.6213648)",30,,,,,,,
6498468228,263544149,0,"[394984075, 89725276, 89748931, 675557367]",True,2,Carrera 24,tertiary,384.181,"LINESTRING (-74.07549059999999 4.6337329, -74.0754898 4.6336375, -74.075489 4.6335401, -74.0753069 4.6327935, -74.0752481 4.6324491, -74.0752416 4.6324113, -74.0752262 4.6323211, -74.0751858 4.631927, -74.07518570000001 4.6315322, -74.07518520000001 4.6315039, -74.075187 4.6314631, -74.07518760000001 4.6314047, -74.0751999 4.631152, -74.0752619 4.6303778, -74.07526590000001 4.6303114)",,,,,,,,
6498468228,6313488092,0,674159029,False,,,cycleway,10.812000000000001,"LINESTRING (-74.07549059999999 4.6337329, -74.0754664 4.633737, -74.07543130000001 4.633744, -74.07539749999999 4.6337595)",,,,,,,,
6498468228,6498468229,0,674159029,False,,,cycleway,19.909,"LINESTRING (-74.07549059999999 4.6337329, -74.0755262 4.6337259, -74.07553160000001 4.6337282, -74.0755381 4.633731, -74.0755676 4.6337438, -74.0755941 4.6337552, -74.0756057 4.6337602, -74.0756147 4.6337641, -74.0756609 4.6337721)",,,,,,,,
261028460,5253008912,0,"[90735987, 91040142]",True,2,"['Avenida Calle 53', 'Avenida Carrera 72']","['primary', 'secondary']",464.297,"LINESTRING (-74.1041099 4.6745236, -74.1041323 4.674466, -74.1041848 4.6743681, -74.1042446 4.6742719, -74.1043801 4.6740761, -74.10445470000001 4.6739925, -74.104687 4.6737322, -74.10494749999999 4.6734486, -74.1054517 4.6729042, -74.1057283 4.6726295, -74.106844 4.6715094, -74.1068786 4.6714748, -74.10691180000001 4.6715119)",30,,,,,,,
261029428,534405934,0,541116574,True,2,Avenida Carrera 72,primary,894.7020000000001,"LINESTRING (-74.11289189999999 4.6652886, -74.1130491 4.6651002, -74.1135714 4.664465, -74.1138752 4.6641148, -74.11428739999999 4.663648, -74.1147137 4.6631681, -74.1149855 4.662863, -74.11521740000001 4.6625978, -74.11542710000001 4.6623645, -74.11582319999999 4.6618684, -74.11586699999999 4.6618208, -74.1160734 4.6615836, -74.11613939999999 4.6615085, -74.11633310000001 4.6613053, -74.1165036 4.6611092, -74.1167569 4.6608068, -74.1174218 4.6600148, -74.1175676 4.6598504, -74.1177218 4.6596764, -74.1181509 4.6591859)",30,,,,,,,
262545795,4789281697,0,678005123,False,2,Calle 59,residential,4.956,"LINESTRING (-74.08457629999999 4.6512779, -74.08453729999999 4.6512561)",,,,,,,,
262545795,4090491902,0,90654677,True,2,Avenida Carrera 50,primary,489.783,"LINESTRING (-74.08457629999999 4.6512779, -74.0849195 4.6504048, -74.085345 4.6493036, -74.0855092 4.6488896, -74.0855827 4.6487172, -74.0859205 4.6478273, -74.08614679999999 4.6472471, -74.0861769 4.6471724)",30,,,,,,,
310761703,6016105205,0,628157642,False,2,Avenida Carrera 92,secondary,5.227,"LINESTRING (-74.0844395 4.744166, -74.0844464 4.7441195)",30,,,,,,,
310761703,6016104365,0,628157642,False,2,Avenida Carrera 92,secondary,3.579,"LINESTRING (-74.0844395 4.744166, -74.0844345 4.7441978)",30,,,,,,,
310761703,312094058,0,"[91326240, 91326141]",False,2,Calle 148,tertiary,785.367,"LINESTRING (-74.0844395 4.744166, -74.0852543 4.7443895, -74.08550839999999 4.7444647, -74.0862889 4.7446925, -74.0869823 4.744902, -74.08761869999999 4.7451005, -74.08805479999999 4.745231, -74.08886390000001 4.7454721, -74.08914660000001 4.7455589, -74.08956259999999 4.7456964, -74.089606 4.7457116, -74.0897762 4.745778, -74.0898846 4.7458656, -74.0899009 4.7458817, -74.09002099999999 4.7460003, -74.09014259999999 4.7461346, -74.09024599999999 4.7462269, -74.0903375 4.746292, -74.0904374 4.7463298, -74.0910332 4.7465586)",,,,,,,,
310815657,865188643,0,72895627,False,,,path,57.404,"LINESTRING (-74.04717719999999 4.7213409, -74.04665919999999 4.7213401)",,,,,,,,
312094058,310761703,0,"[91326240, 91326141]",False,2,Calle 148,tertiary,785.3670000000001,"LINESTRING (-74.0910332 4.7465586, -74.0904374 4.7463298, -74.0903375 4.746292, -74.09024599999999 4.7462269, -74.09014259999999 4.7461346, -74.09002099999999 4.7460003, -74.0899009 4.7458817, -74.0898846 4.7458656, -74.0897762 4.745778, -74.089606 4.7457116, -74.08956259999999 4.7456964, -74.08914660000001 4.7455589, -74.08886390000001 4.7454721, -74.08805479999999 4.745231, -74.08761869999999 4.7451005, -74.0869823 4.744902, -74.0862889 4.7446925, -74.08550839999999 4.7444647, -74.0852543 4.7443895, -74.0844395 4.744166)",,,,,,,,
317212069,317212130,0,89617647,False,,Calle 14 Sur,residential,187.838,"LINESTRING (-74.0966184 4.5847453, -74.0966615 4.5847913, -74.0977753 4.5859797)",,,,,,,,
317212069,317212009,0,89481704,True,2,Avenida Carrera 14,trunk,109.638,"LINESTRING (-74.0966184 4.5847453, -74.0969635 4.5845721, -74.09750409999999 4.5843063)",30,,,,,,,
317212130,317212069,0,89617647,False,,Calle 14 Sur,residential,187.838,"LINESTRING (-74.0977753 4.5859797, -74.0966615 4.5847913, -74.0966184 4.5847453)",,,,,,,,
317212130,317200474,0,707245401,True,2,Carrera 16,residential,106.667,"LINESTRING (-74.0977753 4.5859797, -74.0978278 4.5859052, -74.097894 4.5857999, -74.0980162 4.5856201, -74.09810040000001 4.5855213, -74.0981949 4.5854157, -74.09837520000001 4.5852339)",30,,,,,,,
329426048,599398627,0,29893498,False,,,cycleway,8.823,"LINESTRING (-74.04994309999999 4.6985747, -74.04993020000001 4.698653)",,,,,,,,
329426048,3592507617,0,"[29893498, 72928506, 72928503]",False,,,cycleway,251.21699999999996,"LINESTRING (-74.04994309999999 4.6985747, -74.04995150000001 4.6985234, -74.0499854 4.6983181, -74.05012979999999 4.6973562, -74.0502709 4.6966771, -74.0503094 4.6964903, -74.0503332 4.6963499)",,yes,,,,,,
329426048,312420736,0,"[89439248, 89439175]",True,2,Avenida Calle 116,primary,274.804,"LINESTRING (-74.04994309999999 4.6985747, -74.04986270000001 4.6985601, -74.04981359999999 4.6985511, -74.04918290000001 4.6984361, -74.0489742 4.6983903, -74.0488172 4.6983527, -74.0486945 4.6983139, -74.0486363 4.6982935, -74.0480635 4.6980721, -74.04761550000001 4.6978908, -74.04757530000001 4.6978745)",30,,,,,,,
344009899,915228398,0,91040147,False,2,Calle 64F,tertiary,6.13,"LINESTRING (-74.1017485 4.678246, -74.1017909 4.6782814)",30,,,,,,,
344009899,420288517,0,90735987,True,2,Avenida Carrera 72,primary,290.895,"LINESTRING (-74.1017485 4.678246, -74.1019728 4.6779205, -74.1023144 4.677428, -74.1027004 4.6768807, -74.1028537 4.6766679, -74.1032577 4.6761057)",,,,,,,,
345206925,915228421,0,91081313,True,2,Calle 66,tertiary,6.479,"LINESTRING (-74.09999190000001 4.6806181, -74.1000363 4.680656)",30,,,,,,,
345206925,498124323,0,90735987,True,2,Avenida Carrera 72,primary,99.07400000000001,"LINESTRING (-74.09999190000001 4.6806181, -74.1001512 4.680422, -74.10031669999999 4.6802179, -74.10042540000001 4.6800682, -74.1005342 4.6799104)",,,,,,,,
420288517,915228386,0,91040111,False,2,Calle 63F,residential,5.738,"LINESTRING (-74.1032577 4.6761057, -74.103297 4.6761393)",30,,,,,,,
420288517,261028460,0,90735987,True,2,Avenida Carrera 72,primary,200.92999999999998,"LINESTRING (-74.1032577 4.6761057, -74.1034679 4.6758301, -74.1035621 4.6756992, -74.1036374 4.675581, -74.1037149 4.675447, -74.1038047 4.6752829, -74.1038544 4.6751687, -74.1039433 4.674957, -74.1039703 4.6748825, -74.1040122 4.6747775, -74.1041099 4.6745236)",,,,,,,,
493768858,834766177,0,178089051,False,,,cycleway,9.811,"LINESTRING (-74.0372062 4.7396078, -74.0372354 4.7395245)",,,,,,,,
493768858,5569236496,0,"[247888857, 69813410, 69813411, 247888858]",False,,,cycleway,634.901,"LINESTRING (-74.0372062 4.7396078, -74.0374853 4.7396696, -74.03794670000001 4.7397141, -74.0379533 4.7396744, -74.0379743 4.7396267, -74.0383674 4.7396987, -74.0399372 4.7400567, -74.0400228 4.7400754, -74.0401239 4.7400957, -74.0416401 4.7404542, -74.04228209999999 4.7406002, -74.0425414 4.7406587, -74.04273999999999 4.7407042)",,yes,,,,,,
493768858,308899577,0,178089051,False,,,cycleway,256.907,"LINESTRING (-74.0372062 4.7396078, -74.03684389999999 4.740793, -74.03656700000001 4.7418283)",,,,,,,,
495689416,6901250963,0,737158104,False,,,footway,216.357,"LINESTRING (-74.10506839999999 4.5751716, -74.1057108 4.5749328, -74.1069021 4.5745047)",,,,,,,,
495689433,6901250963,0,"[712337544, 737158101, 737158104]",False,,,"['footway', 'cycleway']",581.91,"LINESTRING (-74.11053819999999 4.5778171, -74.11051550000001 4.5777672, -74.11032350000001 4.577345, -74.11029739999999 4.5772875, -74.1100033 4.5766408, -74.10993259999999 4.5764952, -74.1098578 4.5763891, -74.1098119 4.5763344, -74.1097304 4.5762618, -74.1094721 4.5760575, -74.10904650000001 4.5757202, -74.1089357 4.5756355, -74.10754679999999 4.5745734, -74.1074764 4.5745231, -74.10736129999999 4.5744404, -74.1073164 4.5744082, -74.1072696 4.5743968, -74.10722389999999 4.5743972, -74.10716600000001 4.5744099, -74.1069021 4.5745047)",,,,,,,,
495689433,260697716,0,89696159,True,2,Avenida Carrera 14,trunk,428.74,"LINESTRING (-74.11053819999999 4.5778171, -74.11051019999999 4.5778255, -74.11043429999999 4.5778474, -74.1096151 4.5780841, -74.109292 4.5781774, -74.1089771 4.578265, -74.1087048 4.5783407, -74.1084675 4.578404, -74.1083663 4.578434, -74.1081484 4.5785027, -74.1080323 4.5785411, -74.10793099999999 4.5785746, -74.1077519 4.5786387, -74.1075483 4.5787179, -74.1073135 4.5788121, -74.1070859 4.5789097, -74.1069131 4.5789875, -74.106865 4.5790091)",30,,,,,,,
498124323,915228387,0,91081066,False,2,Calle 65A,residential,6.475,"LINESTRING (-74.1005342 4.6799104, -74.10057980000001 4.6799468)",30,,,,,,,
498124323,344009899,0,90735987,True,2,Avenida Carrera 72,primary,228.938,"LINESTRING (-74.1005342 4.6799104, -74.10083469999999 4.6794568, -74.1009258 4.6793283, -74.1012949 4.6788591, -74.1017485 4.678246)",,,,,,,,
534405934,292161690,0,"[24234818, 611916680, 541158510, 90676116, 757080468, 640049083, 541116574]",True,2,Avenida Carrera 72,primary,2968.940000000001,"LINESTRING (-74.1181509 4.6591859, -74.11870500000001 4.6585799, -74.1189052 4.6583544, -74.1191568 4.658071, -74.1197581 4.6573658, -74.1204802 4.6565171, -74.1206633 4.6563042, -74.12090480000001 4.6560238, -74.12129299999999 4.6555618, -74.1214196 4.6554208, -74.1221616 4.6545886, -74.1225701 4.6541258, -74.1234596 4.6530951, -74.1235925 4.6529432, -74.1237811 4.6527283, -74.123918 4.6525752, -74.1241387 4.6523286, -74.12442950000001 4.6520035, -74.1245713 4.6518353, -74.12488569999999 4.6514659, -74.12489619999999 4.651454, -74.12523539999999 4.6510512, -74.1256015 4.6506181, -74.1256484 4.6505626, -74.12573190000001 4.6504632, -74.12578070000001 4.6504051, -74.1259325 4.6502241, -74.12615340000001 4.6499648, -74.12653 4.6495995, -74.12697489999999 4.6491939, -74.1270779 4.6490964, -74.1271996 4.6489896, -74.12748499999999 4.6487807, -74.128416 4.6480833, -74.1285283 4.6480023, -74.1288162 4.6477792, -74.129032 4.6476132, -74.129209 4.6474788, -74.1299818 4.6468916, -74.1301333 4.6467693, -74.13036320000001 4.646589, -74.1305528 4.6464413, -74.1307637 4.6462668, -74.1310443 4.646031, -74.1313327 4.6457698, -74.1316245 4.6454832, -74.1316899 4.6454117, -74.13174770000001 4.6453513, -74.1318059 4.6452907, -74.1318938 4.6451989, -74.1319325 4.6451585, -74.1319817 4.6451072, -74.1322431 4.6448214, -74.1323982 4.6446485, -74.13255700000001 4.6444694, -74.132623 4.6443937, -74.1329798 4.6439316, -74.1334099 4.6433673, -74.1334672 4.6432893, -74.1336033 4.6431042, -74.1339122 4.6426593, -74.1342296 4.6422022, -74.1345213 4.6417871, -74.1347502 4.6414401, -74.1349429 4.6411387, -74.1350632 4.6409505, -74.13510460000001 4.6408835, -74.1353716 4.6404511, -74.1357045 4.6398702, -74.1358197 4.6396633, -74.1358996 4.639513, -74.13593950000001 4.6394379)",30,yes,,,,,,
534405934,277255119,0,"[90653472, 31120418, 814770143, 90647543]",False,2,Calle 23,tertiary,729.942,"LINESTRING (-74.1181509 4.6591859, -74.1182007 4.6592288, -74.1185852 4.6595601, -74.1188695 4.6597999, -74.1191075 4.6600086, -74.11971 4.6605342, -74.1201804 4.6609448, -74.12046789999999 4.6611905, -74.1211349 4.6617707, -74.12120609999999 4.6618327, -74.12169249999999 4.6622423, -74.12177269999999 4.6623157, -74.1218463 4.662392, -74.12197089999999 4.6625567, -74.12204060000001 4.6626147, -74.1220983 4.6626424, -74.1221489 4.6626542, -74.1222235 4.6626601, -74.12230169999999 4.6626449, -74.1224685 4.6625774, -74.12253269999999 4.6625669, -74.1225924 4.6625572, -74.1226515 4.6625645, -74.1227106 4.6625906, -74.1228175 4.6626734, -74.12317520000001 4.6630937)",30,yes,,,,,,
599398627,329426048,0,29893498,False,,,cycleway,8.823,"LINESTRING (-74.04993020000001 4.698653, -74.04994309999999 4.6985747)",,,,,,,,
599398627,726193430,0,"[29893498, 348055461]",False,,,cycleway,748.584,"LINESTRING (-74.04993020000001 4.698653, -74.0499171 4.6987326, -74.0499081 4.6987871, -74.04984779999999 4.6991531, -74.04976739999999 4.6996417, -74.0496868 4.7001119, -74.0495791 4.7007298, -74.0494781 4.7013089, -74.0494101 4.7017325, -74.04939520000001 4.7018244, -74.04930179999999 4.7024068, -74.0489802 4.7043242, -74.0489422 4.7045526, -74.0488252 4.7052944)",,,,,,,,
599398627,5591049827,0,"[577769920, 571834896, 571834894]",False,,,cycleway,1482.7789999999995,"LINESTRING (-74.04993020000001 4.698653, -74.04984949999999 4.6986394, -74.0498011 4.69863, -74.049204 4.6985133, -74.0489152 4.6984501, -74.0486616 4.6983811, -74.0484445 4.6983162, -74.0476055 4.6979676, -74.04756949999999 4.6979526, -74.0475383 4.6979393, -74.0468554 4.6976492, -74.0462328 4.6974187, -74.0461854 4.6974011, -74.04613689999999 4.6973824, -74.04389740000001 4.6965185, -74.0434637 4.6963855, -74.04329799999999 4.6963766, -74.0432414 4.6963735, -74.0430808 4.6963467, -74.04303109999999 4.6963387, -74.04274169999999 4.6962919, -74.0421114 4.6961903, -74.04173590000001 4.6961128, -74.0413121 4.6959979, -74.0409473 4.6959016, -74.040502 4.6957947, -74.04008899999999 4.6956931, -74.04007319999999 4.6956893, -74.0400108 4.6956742, -74.0399563 4.69566, -74.03989850000001 4.695645, -74.0394345 4.6955301, -74.0385682 4.6953082, -74.0377984 4.6951211, -74.037352 4.6950103, -74.0371768 4.6949641, -74.03712350000001 4.6949501)",,,,,,,,
599398627,6746515128,0,"[577769920, 30650891, 577769917, 718412694]",False,,,cycleway,1375.79,"LINESTRING (-74.04993020000001 4.698653, -74.0500028 4.6986629, -74.0500572 4.6986712, -74.0514158 4.6988797, -74.05152579999999 4.6989039, -74.0515462 4.6989016, -74.0522079 4.6990125, -74.0532405 4.6991942, -74.0539804 4.6993169, -74.0543962 4.6993998, -74.0558284 4.6996431, -74.05660899999999 4.699758, -74.0576401 4.6999387, -74.0593338 4.7002294, -74.0593959 4.7002401, -74.0595625 4.7002518, -74.0620672 4.7006731, -74.0621728 4.7006909)",,yes,,,,,,
634172928,339927146,0,"[527125385, 813921140, 90072599]",False,2,"['Avenida de la Constitucion', 'Calle 2', 'Transversal 68A']","['residential', 'cycleway']",511.54799999999994,"LINESTRING (-74.1265835 4.6263013, -74.126724 4.6247467, -74.1267285 4.6246685, -74.1265844 4.6236185, -74.1263869 4.622179, -74.1263994 4.6221965, -74.1264108 4.6222078, -74.1264383 4.6222165, -74.1268218 4.6222212)",30,,,,,,,
715601350,715731558,0,57727391,False,,,cycleway,982.5360000000001,"LINESTRING (-74.0227273 4.7470797, -74.02283749999999 4.7470557, -74.0234002 4.7469143, -74.0235149 4.7469148, -74.0239747 4.7469873, -74.0244988 4.7470588, -74.0266915 4.7474329, -74.0267123 4.7474362, -74.0286248 4.7477419, -74.028797 4.7477694, -74.03013970000001 4.7479934, -74.0314711 4.7481894)",,,,,,,,
715731558,1847729718,0,29894204,False,,,cycleway,12.37,"LINESTRING (-74.0314711 4.7481894, -74.0314601 4.7483001)",,,,,,,,
715731558,1993092579,0,187928645,False,,,cycleway,14.118,"LINESTRING (-74.0314711 4.7481894, -74.0314923 4.7480642)",,,,,,,,
715731558,715601350,0,57727391,False,,,cycleway,982.5360000000001,"LINESTRING (-74.0314711 4.7481894, -74.03013970000001 4.7479934, -74.028797 4.7477694, -74.0286248 4.7477419, -74.0267123 4.7474362, -74.0266915 4.7474329, -74.0244988 4.7470588, -74.0239747 4.7469873, -74.0235149 4.7469148, -74.0234002 4.7469143, -74.02283749999999 4.7470557, -74.0227273 4.7470797)",,,,,,,,
726193430,599398627,0,"[29893498, 348055461]",False,,,cycleway,748.5840000000001,"LINESTRING (-74.0488252 4.7052944, -74.0489422 4.7045526, -74.0489802 4.7043242, -74.04930179999999 4.7024068, -74.04939520000001 4.7018244, -74.0494101 4.7017325, -74.0494781 4.7013089, -74.0495791 4.7007298, -74.0496868 4.7001119, -74.04976739999999 4.6996417, -74.04984779999999 4.6991531, -74.0499081 4.6987871, -74.0499171 4.6987326, -74.04993020000001 4.698653)",,,,,,,,
726193430,7717658424,0,"[348055461, 29875846, 29876488, 29876368, 29893439, 29875894, 29876383]",False,,,cycleway,3538.372,"LINESTRING (-74.0488252 4.7052944, -74.0488148 4.7053506, -74.04872760000001 4.7056058, -74.0487176 4.7056226, -74.0487019 4.7056394, -74.048682 4.7056555, -74.0486647 4.7056716, -74.04865770000001 4.7056778, -74.04864670000001 4.7056965, -74.0486416 4.7057141, -74.0485659 4.7065018, -74.0485003 4.7071452, -74.0484056 4.708077, -74.048361 4.7080726, -74.0483186 4.7080666, -74.04826850000001 4.7085101, -74.04820719999999 4.7089385, -74.04809 4.7099736, -74.04807839999999 4.7100762, -74.048023 4.7104464, -74.0479716 4.7107597, -74.0478604 4.7114754, -74.04777420000001 4.7121135, -74.0476658 4.7128013, -74.0474485 4.71418, -74.0473614 4.714813, -74.0472953 4.7152746, -74.0472802 4.7153797, -74.0471951 4.7159691, -74.04699340000001 4.717347, -74.0469825 4.7174222, -74.0470315 4.7174736, -74.0470717 4.7175202, -74.04713700000001 4.7175381, -74.0471297 4.717578, -74.04710489999999 4.7177737, -74.04709029999999 4.7178728, -74.0470823 4.7179259, -74.0470488 4.718147, -74.04691459999999 4.7191444, -74.04690220000001 4.7192296, -74.0467221 4.7204626, -74.0467077 4.720585, -74.04656629999999 4.7214939, -74.0462758 4.7233821, -74.0461756 4.7241387, -74.0458994 4.7259004, -74.04577759999999 4.7267467, -74.0457183 4.7271373, -74.0456411 4.7276208, -74.0455779 4.7280195, -74.04552390000001 4.7284507, -74.0453225 4.7296561, -74.0453011 4.7297778, -74.0451618 4.7305295, -74.04513969999999 4.7306489, -74.0451296 4.7307031, -74.0449466 4.7316462, -74.0446231 4.7329017, -74.0445527 4.7332009, -74.0444961 4.7334883, -74.0444334 4.7337493, -74.0438094 4.7364773)",,,,,,,,
726193430,5111418944,0,46974490,False,,,cycleway,697.9110000000001,"LINESTRING (-74.0488252 4.7052944, -74.048753 4.7052715, -74.0486646 4.7052435, -74.0480233 4.7050533, -74.0468803 4.7047085, -74.0456884 4.7043272, -74.0446596 4.7041392, -74.0443665 4.7041048, -74.0436002 4.7040166, -74.0432381 4.7039885, -74.0429286 4.7039565, -74.0428647 4.7039499, -74.0427026 4.7039331)",,,,,,,,
726193430,599397528,0,46974490,False,,,cycleway,592.514,"LINESTRING (-74.0488252 4.7052944, -74.048891 4.7053152, -74.0489685 4.7053397, -74.0490448 4.7053639, -74.0496536 4.7055584, -74.0504404 4.7057886, -74.05137139999999 4.706055, -74.05177070000001 4.7061684, -74.0519341 4.7062219, -74.0522641 4.7063324, -74.0523894 4.706317, -74.05260509999999 4.7062145, -74.0528826 4.7060818, -74.05301559999999 4.7059712, -74.0535917 4.7055719, -74.0536951 4.7054612, -74.0537096 4.7054101)",,,,,,,,
757470172,1323187664,0,117451475,False,2,Carrera 116B,tertiary,9.984,"LINESTRING (-74.1275074 4.7220572, -74.1274753 4.7221411)",30,,,,,,,
757470172,5772256078,0,117451475,False,2,Carrera 116B,tertiary,4.865,"LINESTRING (-74.1275074 4.7220572, -74.12752159999999 4.7220158)",30,,,,,,,
757470172,1323187671,0,91495182,True,2,Diagonal 77B,tertiary,209.531,"LINESTRING (-74.1275074 4.7220572, -74.12729710000001 4.7219613, -74.1272048 4.721916, -74.1270699 4.7218498, -74.1268833 4.7217454, -74.1267505 4.7216658, -74.1266049 4.7215515, -74.1265654 4.7215236, -74.126447 4.7214213, -74.12626590000001 4.7212382, -74.1260099 4.7209465)",30,,,,,,,
