u,v,key,osmid,name,highway,maxspeed,oneway,length,geometry,bridge,width,access,tunnel,junction,lanes,est_width,service,ref,area,landuse
1895090334,1895090358,0,"[179161120, 183313066]",,cycleway,,False,52.325,"LINESTRING (4.9298781 52.4033558, 4.92972 52.4029428, 4.9296999 52.4029241, 4.9296716 52.4029073)",,,,,,,,,,,
1895090334,2023296940,0,"[183313067, 268722764]",P.L. Marnettestraat,cycleway,,False,67.32100000000001,"LINESTRING (4.9298781 52.4033558, 4.9299026 52.4033915, 4.929947 52.4034245, 4.930036 52.4034807, 4.9300986 52.4035369, 4.9301977 52.4037141, 4.9302477 52.4038036, 4.9302326 52.4038418, 4.9301884 52.4038681, 4.9301591 52.4038751)",,,,,,,,,,,
1895090358,1895090334,0,"[179161120, 183313066]",,cycleway,,False,52.325,"LINESTRING (4.9296716 52.4029073, 4.9296999 52.4029241, 4.92972 52.4029428, 4.9298781 52.4033558)",,,,,,,,,,,
1895629329,1895629333,0,179216319,,cycleway,,False,21.429,"LINESTRING (4.9123294 52.394468, 4.9122715 52.3944573, 4.9121502 52.3944359, 4.9120692 52.39442, 4.9120266 52.3944134)",,,,,,,,,,,
1895629329,5514456956,0,"[27017868, 477240590]",,cycleway,,True,383.155,"LINESTRING (4.9123294 52.394468, 4.9122721 52.3945992, 4.9121242 52.3948568, 4.9117745 52.3954787, 4.9113378 52.3962708, 4.9109083 52.3969993, 4.9107828 52.3972358, 4.9106745 52.3974264, 4.9104702 52.3976706, 4.9104087 52.3976957)",,2.00,,,,,,,,,
1895629329,4934571912,0,503119093,,cycleway,,False,41.74099999999999,"LINESTRING (4.9123294 52.394468, 4.9123573 52.3944241, 4.9125112 52.3941359, 4.9125242 52.394112)",,2.00,,,,,,,,,
1895629333,1895629329,0,179216319,,cycleway,,False,21.429,"LINESTRING (4.9120266 52.3944134, 4.9120692 52.39442, 4.9121502 52.3944359, 4.9122715 52.3944573, 4.9123294 52.394468)",,,,,,,,,,,
1895629333,4934571918,0,490543133,,cycleway,,False,183.97299999999998,"LINESTRING (4.9120266 52.3944134, 4.9121234 52.3942004, 4.9121943 52.3940479, 4.912316 52.393765, 4.912356 52.3936414, 4.9124426 52.3933332, 4.91252 52.3930121, 4.9125615 52.3928472, 4.9125745 52.3927954)",,3,,,,,,,,,
1895629333,3801152377,0,"[577541945, 179216318]",Papaverweg,cycleway,,False,350.399,"LINESTRING (4.9120266 52.3944134, 4.9119858 52.3944078, 4.9117807 52.3944109, 4.9116318 52.3944438, 4.9115163 52.3944783, 4.9104375 52.3949143, 4.9085404 52.3956367, 4.9084576 52.3956523, 4.9075979 52.3959797)",,,,,,,,,,,
1904956696,734698892,0,4641546,,cycleway,,False,20.075,"LINESTRING (4.9320404 52.3661495, 4.9320157 52.3661029, 4.9319646 52.3660087, 4.9319534 52.3659771)",,,,,,,,,,,
1904956696,1306860941,0,"[180117920, 115750362]",Zeeburgerdijk,cycleway,,True,344.24600000000004,"LINESTRING (4.9320404 52.3661495, 4.9318464 52.3661227, 4.9312527 52.3661054, 4.9310588 52.366109, 4.9309018 52.3661137, 4.9303043 52.3660959, 4.9291774 52.3660592, 4.9270999 52.365986, 4.9269821 52.3659819)",,"['1.80', '2.10']",,,,,,,,,
1904956700,867398620,0,180117926,,cycleway,,True,6.203,"LINESTRING (4.9340373 52.3662636, 4.9339833 52.3663086)",,1.90,,,,,,,,,
1905542751,452652074,0,38335013,,cycleway,,True,135.619,"LINESTRING (4.8619308 52.3337616, 4.8619038 52.3344191, 4.8619125 52.3348957, 4.8619339 52.3349386, 4.8619838 52.3349652)",,,,,,,,,,,
1905542751,1382039529,0,124090210,,cycleway,,False,142.111,"LINESTRING (4.8619308 52.3337616, 4.8638617 52.3337791, 4.8638602 52.3336811)",,,,,,,,,,,
1905542751,4141038204,0,124090210,,cycleway,,False,18.061999999999998,"LINESTRING (4.8619308 52.3337616, 4.8617986 52.3337649, 4.8616664 52.3337535)",,,,,,,,,,,
1906722286,1906722305,0,"[180235840, 180235838, 180235839]",,cycleway,,False,16.686999999999998,"LINESTRING (4.8989086 52.3807677, 4.8988699 52.3807865, 4.8988238 52.3808087, 4.8987163 52.3808612)",yes,,,,,,,,,,
1906722286,30170512,0,"[312969440, 206275754, 38343339, 28770886]",De Ruijterkade,cycleway,,False,174.419,"LINESTRING (4.8989086 52.3807677, 4.898883 52.3807446, 4.8988603 52.380727, 4.8988338 52.3807064, 4.8982313 52.3809118, 4.8976371 52.3811229, 4.8971815 52.38129, 4.8968353 52.3814192, 4.8967865 52.3814417, 4.8967378 52.381471)",yes,3.50,,,,,,,,,
1906722286,1974941811,0,28319816,,path,,False,102.74700000000001,"LINESTRING (4.8989086 52.3807677, 4.899142 52.3809842, 4.8983508 52.3813853, 4.8983862 52.3814154)",,,,,,,,,,,
1906722305,1906722286,0,"[180235840, 180235838, 180235839]",,cycleway,,False,16.687,"LINESTRING (4.8987163 52.3808612, 4.8988238 52.3808087, 4.8988699 52.3807865, 4.8989086 52.3807677)",yes,,,,,,,,,,
1906967998,116017399,0,4726772,,cycleway,,False,29.647,"LINESTRING (4.9467236 52.3628987, 4.9471347 52.3628089)",,,,yes,,,,,,,
1906975673,1850676632,0,"[377049686, 377049685, 7376214]",Kadoelenbrug,cycleway,,False,126.66199999999999,"LINESTRING (4.9079428 52.4090109, 4.9078614 52.4089886, 4.9063353 52.4085748, 4.906237 52.4085475)",yes,4,,,,,,,,,
1907012492,1464347095,0,133082559,Wisselwerking,cycleway,,False,15.568,"LINESTRING (4.9494696 52.326052, 4.9492524 52.3260075)",,,,,,,,,,,
