u,v,key,osmid,oneway,name,highway,length,geometry,bridge,tunnel,service,maxspeed,lanes,ref
5738195015,7855116558,0,205933060,False,Jalan Tempayan Emas 1,unclassified,46.529,"LINESTRING (101.5430552 3.1934545, 101.5434742 3.1934455)",,,,30,,
5738195015,7851515325,0,205933060,False,Jalan Tempayan Emas 1,unclassified,33.57,"LINESTRING (101.5430552 3.1934545, 101.5427529 3.1934612)",,,,30,,
5738195017,5738195020,0,205933060,False,Jalan Tempayan Emas 1,unclassified,36.434,"LINESTRING (101.5438703 3.1934366, 101.5441984 3.1934301)",,,,30,,
5738195017,7851515322,0,205933060,False,Jalan Tempayan Emas 1,unclassified,9.129,"LINESTRING (101.5438703 3.1934366, 101.5437881 3.1934388)",,,,30,,
5738195020,5738198822,0,205933060,False,Jalan Tempayan Emas 1,unclassified,36.335,"LINESTRING (101.5441984 3.1934301, 101.5445256 3.1934231)",,,,30,,
5738195020,5738195017,0,205933060,False,Jalan Tempayan Emas 1,unclassified,36.434,"LINESTRING (101.5441984 3.1934301, 101.5438703 3.1934366)",,,,30,,
5738198822,5738198850,0,205933060,False,Jalan Tempayan Emas 1,unclassified,21.71,"LINESTRING (101.5445256 3.1934231, 101.5447211 3.1934189)",,,,30,,
5738198822,5738195020,0,205933060,False,Jalan Tempayan Emas 1,unclassified,36.335,"LINESTRING (101.5445256 3.1934231, 101.5441984 3.1934301)",,,,30,,
5738198824,5738198826,0,205933060,False,Jalan Tempayan Emas 1,unclassified,46.748,"LINESTRING (101.5468025 3.1933806, 101.5472235 3.193373)",,,,30,,
5738198824,5738198836,0,205933060,False,Jalan Tempayan Emas 1,unclassified,48.113,"LINESTRING (101.5468025 3.1933806, 101.5463692 3.1933879)",,,,30,,
5738198826,5738198828,0,205933060,False,Jalan Tempayan Emas 1,unclassified,22.941,"LINESTRING (101.5472235 3.193373, 101.5474301 3.1933694)",,,,30,,
5738198826,5738198824,0,205933060,False,Jalan Tempayan Emas 1,unclassified,46.748,"LINESTRING (101.5472235 3.193373, 101.5468025 3.1933806)",,,,30,,
5738198828,5738198835,0,205933060,False,Jalan Tempayan Emas 1,unclassified,9.261,"LINESTRING (101.5474301 3.1933694, 101.5475135 3.1933679)",,,,30,,
5738198828,5738198826,0,205933060,False,Jalan Tempayan Emas 1,unclassified,22.941,"LINESTRING (101.5474301 3.1933694, 101.5472235 3.193373)",,,,30,,
5738198835,2900298482,0,205933060,False,Jalan Tempayan Emas 1,unclassified,50.346,"LINESTRING (101.5475135 3.1933679, 101.5479669 3.1933598)",,,,30,,
5738198835,5738198828,0,205933060,False,Jalan Tempayan Emas 1,unclassified,9.261,"LINESTRING (101.5475135 3.1933679, 101.5474301 3.1933694)",,,,30,,
5738198836,5738198824,0,205933060,False,Jalan Tempayan Emas 1,unclassified,48.113,"LINESTRING (101.5463692 3.1933879, 101.5468025 3.1933806)",,,,30,,
5738198836,7854231213,0,205933060,False,Jalan Tempayan Emas 1,unclassified,28.338,"LINESTRING (101.5463692 3.1933879, 101.546114 3.1933928)",,,,30,,
5738198850,6625409717,0,205933060,False,Jalan Tempayan Emas 1,unclassified,18.913,"LINESTRING (101.5447211 3.1934189, 101.5448914 3.1934147)",,,,30,,
5738198850,5738198822,0,205933060,False,Jalan Tempayan Emas 1,unclassified,21.71,"LINESTRING (101.5447211 3.1934189, 101.5445256 3.1934231)",,,,30,,
5738198852,5738195013,0,205933060,False,Jalan Tempayan Emas 1,unclassified,24.464,"LINESTRING (101.5422264 3.1934723, 101.5424467 3.1934676)",,,,30,,
5738198852,5738195010,0,205933060,False,Jalan Tempayan Emas 1,unclassified,8.906,"LINESTRING (101.5422264 3.1934723, 101.5421462 3.193474)",,,,30,,
5738198854,5738195010,0,205933060,False,Jalan Tempayan Emas 1,unclassified,58.689,"LINESTRING (101.5416177 3.1934853, 101.5421462 3.193474)",,,,30,,
5738198854,5738198858,0,205933060,False,Jalan Tempayan Emas 1,unclassified,66.615,"LINESTRING (101.5416177 3.1934853, 101.5410177 3.1934891)",,,,30,,
5738198858,5738198854,0,205933060,False,Jalan Tempayan Emas 1,unclassified,66.615,"LINESTRING (101.5410177 3.1934891, 101.5416177 3.1934853)",,,,30,,
5738198858,2900298492,0,205933060,False,Jalan Tempayan Emas 1,unclassified,19.818,"LINESTRING (101.5410177 3.1934891, 101.5408392 3.1934892)",,,,30,,
5738198860,7854231224,0,205933060,False,Jalan Tempayan Emas 1,unclassified,11.292,"LINESTRING (101.5406178 3.1934943, 101.5407194 3.1934896)",,,,30,,
5738198860,7854231223,0,205933060,False,Jalan Tempayan Emas 1,unclassified,12.097,"LINESTRING (101.5406178 3.1934943, 101.5405098 3.1935087)",,,,30,,
5738198865,5738195007,0,205933060,False,Jalan Tempayan Emas 1,unclassified,6.544,"LINESTRING (101.5402076 3.1935982, 101.5402646 3.1935832)",,,,30,,
5738198865,5738198869,0,205933060,False,Jalan Tempayan Emas 1,unclassified,35.281,"LINESTRING (101.5402076 3.1935982, 101.5399004 3.1936794)",,,,30,,
5738198869,5738198865,0,205933060,False,Jalan Tempayan Emas 1,unclassified,35.281,"LINESTRING (101.5399004 3.1936794, 101.5402076 3.1935982)",,,,30,,
5738198869,5738198871,0,205933060,False,Jalan Tempayan Emas 1,unclassified,72.73,"LINESTRING (101.5399004 3.1936794, 101.5392671 3.1938467)",,,,30,,
5738198871,5738198869,0,205933060,False,Jalan Tempayan Emas 1,unclassified,72.73,"LINESTRING (101.5392671 3.1938467, 101.5399004 3.1936794)",,,,30,,
5738198871,5738195005,0,205933060,False,Jalan Tempayan Emas 1,unclassified,20.579,"LINESTRING (101.5392671 3.1938467, 101.5390879 3.193894)",,,,30,,
5738198890,2159291010,0,604845279,False,Jalan Tempayan Emas 1,residential,38.98,"LINESTRING (101.535315 3.1947659, 101.5356069 3.1945711)",,,,30,,
5738198890,2159290984,0,604845279,False,Jalan Tempayan Emas 1,residential,23.706,"LINESTRING (101.535315 3.1947659, 101.5351375 3.1948844)",,,,30,,
5738198891,5738198892,0,604836470,False,Jalan Tempayan Emas 1,residential,21.984,"LINESTRING (101.5342632 3.1945336, 101.534459 3.1945631)",,,,30,,
5738198891,2487545625,0,604836470,False,Jalan Tempayan Emas 1,residential,31.684,"LINESTRING (101.5342632 3.1945336, 101.5339977 3.1946381)",,,,30,,
5738198892,5738198893,0,604836470,False,Jalan Tempayan Emas 1,residential,32.506,"LINESTRING (101.534459 3.1945631, 101.5345824 3.1948282)",,,,30,,
5738198892,5738198891,0,604836470,False,Jalan Tempayan Emas 1,residential,21.984,"LINESTRING (101.534459 3.1945631, 101.5342632 3.1945336)",,,,30,,
5738198893,7844737597,0,604836470,False,Jalan Tempayan Emas 1,residential,16.039,"LINESTRING (101.5345824 3.1948282, 101.5346692 3.1949435)",,,,30,,
5738198893,5738198892,0,604836470,False,Jalan Tempayan Emas 1,residential,32.506,"LINESTRING (101.5345824 3.1948282, 101.534459 3.1945631)",,,,30,,
5738198894,7844737596,0,604836470,False,Jalan Tempayan Emas 1,residential,2.42,"LINESTRING (101.5347074 3.1949562, 101.5346856 3.1949561)",,,,30,,
5738198894,7844737595,0,604845279,False,Jalan Tempayan Emas 1,residential,11.2,"LINESTRING (101.5347074 3.1949562, 101.5347923 3.1949018)",,,,30,,
5738199059,7851515325,0,205933060,False,Jalan Tempayan Emas 1,unclassified,1.288,"LINESTRING (101.5427413 3.1934615, 101.5427529 3.1934612)",,,,30,,
5738199059,5738195013,0,205933060,False,Jalan Tempayan Emas 1,unclassified,32.714,"LINESTRING (101.5427413 3.1934615, 101.5424467 3.1934676)",,,,30,,
5738325685,5738425697,0,449553011,False,Jalan Tempayan Emas 1,residential,14.732,"LINESTRING (101.5522176 3.1930335, 101.5523495 3.193019)",,,,30,,
5738325685,5738425720,0,449553011,False,Jalan Tempayan Emas 1,residential,43.571,"LINESTRING (101.5522176 3.1930335, 101.5518275 3.1930763)",,,,30,,
5738325687,7854909541,0,449553011,False,Jalan Tempayan Emas 1,residential,3.297,"LINESTRING (101.5525705 3.1929913, 101.5526002 3.1929915)",,,,30,,
5738325687,5738425697,0,449553011,False,Jalan Tempayan Emas 1,residential,24.729,"LINESTRING (101.5525705 3.1929913, 101.5523495 3.193019)",,,,30,,
5738326825,5738425720,0,449553011,False,Jalan Tempayan Emas 1,residential,34.368,"LINESTRING (101.5515198 3.1931101, 101.5518275 3.1930763)",,,,30,,
5738326825,5738326832,0,449553011,False,Jalan Tempayan Emas 1,residential,60.604,"LINESTRING (101.5515198 3.1931101, 101.5509772 3.1931697)",,,,30,,
5738326832,5738326825,0,449553011,False,Jalan Tempayan Emas 1,residential,60.604,"LINESTRING (101.5509772 3.1931697, 101.5515198 3.1931101)",,,,30,,
5738326832,5738425630,0,449553011,False,Jalan Tempayan Emas 1,residential,25.388,"LINESTRING (101.5509772 3.1931697, 101.5507499 3.1931947)",,,,30,,
5738326853,6625436035,0,604845277,False,Jalan Tempayan Emas 1,residential,21.288,"LINESTRING (101.5502146 3.1932535, 101.5504052 3.1932326)",,,,30,,
5738326853,2159290948,0,604845277,False,Jalan Tempayan Emas 1,residential,21.612,"LINESTRING (101.5502146 3.1932535, 101.5500211 3.1932747)",,,,30,,
5738326862,5738326863,0,604845277,False,Jalan Tempayan Emas 1,residential,24.393,"LINESTRING (101.5485352 3.1933426, 101.5487548 3.1933355)",,,,30,,
5738326862,1730291876,0,604845277,False,Jalan Tempayan Emas 1,residential,51.863,"LINESTRING (101.5485352 3.1933426, 101.5480683 3.1933575)",,,,30,,
5738326863,7854231261,0,604845277,False,Jalan Tempayan Emas 1,residential,36.756,"LINESTRING (101.5487548 3.1933355, 101.5490857 3.1933249)",,,,30,,
5738326863,5738326862,0,604845277,False,Jalan Tempayan Emas 1,residential,24.393,"LINESTRING (101.5487548 3.1933355, 101.5485352 3.1933426)",,,,30,,
5738425628,5738425685,0,449553011,False,Jalan Tempayan Emas 1,residential,44.966,"LINESTRING (101.5538087 3.1928827, 101.5542127 3.192854)",,,,30,,
5738425628,5738425718,0,449553011,False,Jalan Tempayan Emas 1,residential,38.117,"LINESTRING (101.5538087 3.1928827, 101.553466 3.1929034)",,,,30,,
5738425630,5738326832,0,449553011,False,Jalan Tempayan Emas 1,residential,25.388,"LINESTRING (101.5507499 3.1931947, 101.5509772 3.1931697)",,,,30,,
5738425630,2900298475,0,449553011,False,Jalan Tempayan Emas 1,residential,20.57,"LINESTRING (101.5507499 3.1931947, 101.5505654 3.1932116)",,,,30,,
5738425634,2159290948,0,604845277,False,Jalan Tempayan Emas 1,residential,63.926,"LINESTRING (101.5494464 3.1933101, 101.5500211 3.1932747)",,,,30,,
5738425634,2159290949,0,604845277,False,Jalan Tempayan Emas 1,residential,33.304,"LINESTRING (101.5494464 3.1933101, 101.5491467 3.193323)",,,,30,,
5738425685,5738425690,0,449553011,False,Jalan Tempayan Emas 1,residential,35.662,"LINESTRING (101.5542127 3.192854, 101.5545332 3.1928326)",,,,30,,
5738425685,5738425628,0,449553011,False,Jalan Tempayan Emas 1,residential,44.966,"LINESTRING (101.5542127 3.192854, 101.5538087 3.1928827)",,,,30,,
5738425690,7854231272,0,449553011,False,Jalan Tempayan Emas 1,residential,14.298,"LINESTRING (101.5545332 3.1928326, 101.5546618 3.1928257)",,,,30,,
5738425690,5738425685,0,449553011,False,Jalan Tempayan Emas 1,residential,35.662,"LINESTRING (101.5545332 3.1928326, 101.5542127 3.192854)",,,,30,,
5738425697,5738325687,0,449553011,False,Jalan Tempayan Emas 1,residential,24.729,"LINESTRING (101.5523495 3.193019, 101.5525705 3.1929913)",,,,30,,
5738425697,5738325685,0,449553011,False,Jalan Tempayan Emas 1,residential,14.732,"LINESTRING (101.5523495 3.193019, 101.5522176 3.1930335)",,,,30,,
5738425718,5738425628,0,449553011,False,Jalan Tempayan Emas 1,residential,38.117,"LINESTRING (101.553466 3.1929034, 101.5538087 3.1928827)",,,,30,,
5738425718,2159291038,0,449553011,False,Jalan Tempayan Emas 1,residential,19.811,"LINESTRING (101.553466 3.1929034, 101.553288 3.1929159)",,,,30,,
5738425720,5738325685,0,449553011,False,Jalan Tempayan Emas 1,residential,43.571,"LINESTRING (101.5518275 3.1930763, 101.5522176 3.1930335)",,,,30,,
5738425720,5738326825,0,449553011,False,Jalan Tempayan Emas 1,residential,34.368,"LINESTRING (101.5518275 3.1930763, 101.5515198 3.1931101)",,,,30,,
5738425824,6643659213,0,449553011,False,Jalan Tempayan Emas 1,residential,11.745,"LINESTRING (101.5529651 3.1929514, 101.5530703 3.1929403)",,,,30,,
5738425824,7854909541,0,449553011,False,Jalan Tempayan Emas 1,residential,40.757,"LINESTRING (101.5529651 3.1929514, 101.5526002 3.1929915)",,,,30,,
5750859472,5750859474,0,606586159,False,Persiaran Multimedia 7/Ah,residential,16.816,"LINESTRING (101.481667 3.0657628, 101.4816639 3.065914)",,,,20,1,
5750859472,5750859482,0,606586159,False,Persiaran Multimedia 7/Ah,residential,94.134,"LINESTRING (101.481667 3.0657628, 101.4816838 3.0649164)",,,,20,1,
5750859474,5750859475,0,606586159,False,Persiaran Multimedia 7/Ah,residential,19.229,"LINESTRING (101.4816639 3.065914, 101.4816605 3.0660869)",,,,20,1,
5750859474,5750859472,0,606586159,False,Persiaran Multimedia 7/Ah,residential,16.816,"LINESTRING (101.4816639 3.065914, 101.481667 3.0657628)",,,,20,1,
5750859475,5750859483,0,606586159,False,Persiaran Multimedia 7/Ah,residential,19.296,"LINESTRING (101.4816605 3.0660869, 101.481657 3.0662604)",,,,20,1,
5750859475,5750859474,0,606586159,False,Persiaran Multimedia 7/Ah,residential,19.229,"LINESTRING (101.4816605 3.0660869, 101.4816639 3.065914)",,,,20,1,
5750859478,5750859479,0,606586159,False,Persiaran Multimedia 7/Ah,residential,15.704,"LINESTRING (101.4820608 3.0642156, 101.4820527 3.0643566)",,,,20,1,
5750859479,5750859480,0,606586159,False,Persiaran Multimedia 7/Ah,residential,19.17,"LINESTRING (101.4820527 3.0643566, 101.4819548 3.0644986)",,,,20,1,
5750859479,5750859478,0,606586159,False,Persiaran Multimedia 7/Ah,residential,15.704,"LINESTRING (101.4820527 3.0643566, 101.4820608 3.0642156)",,,,20,1,
5750859480,5750859481,0,606586159,False,Persiaran Multimedia 7/Ah,residential,36.014,"LINESTRING (101.4819548 3.0644986, 101.4817214 3.0647235)",,,,20,1,
5750859480,5750859479,0,606586159,False,Persiaran Multimedia 7/Ah,residential,19.17,"LINESTRING (101.4819548 3.0644986, 101.4820527 3.0643566)",,,,20,1,
5750859481,5750859482,0,606586159,False,Persiaran Multimedia 7/Ah,residential,21.852,"LINESTRING (101.4817214 3.0647235, 101.4816838 3.0649164)",,,,20,1,
5750859481,5750859480,0,606586159,False,Persiaran Multimedia 7/Ah,residential,36.014,"LINESTRING (101.4817214 3.0647235, 101.4819548 3.0644986)",,,,20,1,
5750859482,5750859472,0,606586159,False,Persiaran Multimedia 7/Ah,residential,94.134,"LINESTRING (101.4816838 3.0649164, 101.481667 3.0657628)",,,,20,1,
5750859482,5750859481,0,606586159,False,Persiaran Multimedia 7/Ah,residential,21.852,"LINESTRING (101.4816838 3.0649164, 101.4817214 3.0647235)",,,,20,1,
5750859483,5750859475,0,606586159,False,Persiaran Multimedia 7/Ah,residential,19.296,"LINESTRING (101.481657 3.0662604, 101.4816605 3.0660869)",,,,20,1,
5752855736,297595927,0,380527525,False,Jalan Baiduri Bulan 7/28,tertiary,48.988,"LINESTRING (101.4959289 3.0752245, 101.4958098 3.0748003)",,,,30,,
5752855736,305357953,0,380527525,False,Jalan Baiduri Bulan 7/28,tertiary,30.205,"LINESTRING (101.4959289 3.0752245, 101.4960018 3.0754862)",,,,30,,
5752855737,305357956,0,380527525,False,Jalan Baiduri Bulan 7/28,tertiary,8.209,"LINESTRING (101.4962238 3.0755469, 101.49615 3.0755513)",,,,30,,
5752855737,305357959,0,380527525,False,Jalan Baiduri Bulan 7/28,tertiary,62.179,"LINESTRING (101.4962238 3.0755469, 101.4967548 3.0753693)",,,,30,,
5753017475,5753017478,0,311525703,False,Jalan Sarjana 1/2,tertiary,2.213,"LINESTRING (101.4953875 3.0644162, 101.495379 3.0644342)",,,,30,,
5753017475,1923251376,0,311525703,False,Jalan Sarjana 1/2,tertiary,13.764,"LINESTRING (101.4953875 3.0644162, 101.4954407 3.0643044)",,,,30,,
5753017478,1712667805,0,311525703,False,Jalan Sarjana 1/2,tertiary,24.721,"LINESTRING (101.495379 3.0644342, 101.4952717 3.064629)",,,,30,,
5753017478,5753017475,0,311525703,False,Jalan Sarjana 1/2,tertiary,2.213,"LINESTRING (101.495379 3.0644342, 101.4953875 3.0644162)",,,,30,,
5753017479,2099477289,0,159184236,False,,residential,14.552,"LINESTRING (101.4968849 3.0662939, 101.496783 3.0662116)",,,,30,,
5753017479,1712796894,0,159184236,False,,residential,3.246,"LINESTRING (101.4968849 3.0662939, 101.4969076 3.0663123)",,,,30,,
5753017483,5753017485,0,159184236,False,,residential,12.956,"LINESTRING (101.4967044 3.0661482, 101.4966137 3.0660749)",,,,30,,
5753017483,2099477289,0,159184236,False,,residential,11.219,"LINESTRING (101.4967044 3.0661482, 101.496783 3.0662116)",,,,30,,
5753017485,5753017487,0,159184236,False,,residential,18.463,"LINESTRING (101.4966137 3.0660749, 101.4964844 3.0659705)",,,,30,,
5753017485,5753017483,0,159184236,False,,residential,12.956,"LINESTRING (101.4966137 3.0660749, 101.4967044 3.0661482)",,,,30,,
5753017487,2099477291,0,159184236,False,,residential,12.253,"LINESTRING (101.4964844 3.0659705, 101.4963986 3.0659012)",,,,30,,
5753017487,5753017485,0,159184236,False,,residential,18.463,"LINESTRING (101.4964844 3.0659705, 101.4966137 3.0660749)",,,,30,,
5753017489,5753017491,0,159184236,False,,residential,12.228,"LINESTRING (101.4963173 3.0658346, 101.4962322 3.0657648)",,,,30,,
5753017489,2099477291,0,159184236,False,,residential,11.676,"LINESTRING (101.4963173 3.0658346, 101.4963986 3.0659012)",,,,30,,
5753017491,5753017493,0,159184236,False,,residential,12.853,"LINESTRING (101.4962322 3.0657648, 101.4961427 3.0656915)",,,,30,,
5753017491,5753017489,0,159184236,False,,residential,12.228,"LINESTRING (101.4962322 3.0657648, 101.4963173 3.0658346)",,,,30,,
5753017493,5753017495,0,159184236,False,,residential,12.339,"LINESTRING (101.4961427 3.0656915, 101.4960568 3.0656211)",,,,30,,
5753017493,5753017491,0,159184236,False,,residential,12.853,"LINESTRING (101.4961427 3.0656915, 101.4962322 3.0657648)",,,,30,,
5753017495,5753017497,0,159184236,False,,residential,14.163,"LINESTRING (101.4960568 3.0656211, 101.4959582 3.0655403)",,,,30,,
5753017495,5753017493,0,159184236,False,,residential,12.339,"LINESTRING (101.4960568 3.0656211, 101.4961427 3.0656915)",,,,30,,
5753017497,2099477290,0,159184236,False,,residential,8.044,"LINESTRING (101.4959582 3.0655403, 101.4959022 3.0654944)",,,,30,,
5753017497,5753017495,0,159184236,False,,residential,14.163,"LINESTRING (101.4959582 3.0655403, 101.4960568 3.0656211)",,,,30,,
5753017498,2099477287,0,159184236,False,,residential,16.893,"LINESTRING (101.4954489 3.0646418, 101.4955268 3.0647723)",,,,30,,
5753017498,1712667805,0,606900050,True,,residential,19.727,"LINESTRING (101.4954489 3.0646418, 101.4952717 3.064629)",,,,30,,
5753062520,3171967852,0,311525772,False,Jalan Ilmu 1/1,tertiary,5.953,"LINESTRING (101.4974248 3.0724373, 101.4974286 3.0724907)",,,,30,,
5753062520,1712782514,0,311525772,False,Jalan Ilmu 1/1,tertiary,85.356,"LINESTRING (101.4974248 3.0724373, 101.4973677 3.0716718)",,,,30,,
5753063070,1723581103,0,311525772,False,Jalan Ilmu 1/1,tertiary,20.887,"LINESTRING (101.500091 3.0721206, 101.5002076 3.0719732)",,,,30,,
5753063070,1923176998,0,311525772,False,Jalan Ilmu 1/1,tertiary,23.799,"LINESTRING (101.500091 3.0721206, 101.4999582 3.0722886)",,,,30,,
5753370797,1982369118,0,606954398,False,,residential,6.318,"LINESTRING (101.4984571 3.0686225, 101.4984732 3.068568)",,,,30,,
5753370797,5753370798,0,606954399,False,,residential,17.945,"LINESTRING (101.4984571 3.0686225, 101.4984114 3.0687773)",yes,,,30,,
5753370798,3775019876,0,187592889,False,,residential,25.689,"LINESTRING (101.4984114 3.0687773, 101.498346 3.0689989)",,,,30,,
5753370798,5753370797,0,606954399,False,,residential,17.945,"LINESTRING (101.4984114 3.0687773, 101.4984571 3.0686225)",yes,,,30,,
5753373732,2099477292,0,199964306,False,,service,28.06,"LINESTRING (101.4968111 3.0657844, 101.4970066 3.0659443)",,,,30,,
5753373732,2099477285,0,199964306,False,,service,28.115,"LINESTRING (101.4968111 3.0657844, 101.4966152 3.0656242)",,,,30,,
5753373735,5755225598,0,312035492,False,,service,7.685,"LINESTRING (101.5002326 3.0690707, 101.500234 3.0690016)",,,,30,,
5753373735,5753373738,0,312035492,False,,service,66.521,"LINESTRING (101.5002326 3.0690707, 101.5001233 3.0696589)",,,,30,,
5753373738,5753373735,0,312035492,False,,service,66.521,"LINESTRING (101.5001233 3.0696589, 101.5002326 3.0690707)",,,,30,,
5753373738,1982410671,0,312035492,False,,service,66.438,"LINESTRING (101.5001233 3.0696589, 101.5000193 3.0702473)",,,,30,,
5753444047,3178492968,0,312035492,False,,service,6.413,"LINESTRING (101.5001656 3.0688496, 101.5002176 3.0688245)",,,,30,,
5753444047,5753444048,0,312035492,False,,service,10.312,"LINESTRING (101.5001656 3.0688496, 101.5001301 3.0689353)",,,,30,,
5753444048,5753444047,0,312035492,False,,service,10.312,"LINESTRING (101.5001301 3.0689353, 101.5001656 3.0688496)",,,,30,,
5753444048,5755225599,0,312035492,False,,service,9.991,"LINESTRING (101.5001301 3.0689353, 101.5002125 3.0689714)",,,,30,,
5753444060,1982393666,0,187597045,False,,service,15.036,"LINESTRING (101.5036266 3.0683379, 101.5036242 3.0682027)",,,parking_aisle,30,,
5753444060,1982393645,0,187597045,False,,service,14.747,"LINESTRING (101.5036266 3.0683379, 101.5036289 3.0684705)",,,parking_aisle,30,,
5753444066,5753549803,0,374099159,False,,residential,12.201,"LINESTRING (101.5055271 3.0677748, 101.5056074 3.0676999)",,,,30,,
5753549790,5565643352,0,581756129,False,Jalan Dewan Sri Budiman,service,20.154,"LINESTRING (101.5059556 3.0664309, 101.5060854 3.0663042)",,,,20,2,
5753549790,5565643351,0,581756129,False,Jalan Dewan Sri Budiman,service,5.83,"LINESTRING (101.5059556 3.0664309, 101.5059184 3.0664679)",,,,20,2,
5753549791,5755226073,0,581756129,False,Jalan Dewan Sri Budiman,service,2.273,"LINESTRING (101.5058032 3.0666646, 101.5058056 3.0666443)",,,,20,2,
5753549801,3775033487,0,374099159,False,,residential,47.754,"LINESTRING (101.5048059 3.0675218, 101.5052331 3.0675714)",,,,30,,
5753549801,5565576000,0,374099159,False,,residential,44.086,"LINESTRING (101.5048059 3.0675218, 101.5044232 3.0674162)",,,,30,,
5753549802,1982393656,0,187597045,False,,service,11.177,"LINESTRING (101.5035814 3.0678465, 101.5036168 3.0677524)",,,parking_aisle,30,,
5753549802,2099461021,0,187597045,False,,service,9.148,"LINESTRING (101.5035814 3.0678465, 101.5035867 3.0679286)",,,parking_aisle,30,,
5753549803,5753444066,0,374099159,False,,residential,12.201,"LINESTRING (101.5056074 3.0676999, 101.5055271 3.0677748)",,,,30,,
5753549803,5755264688,0,374099159,False,,residential,3.677,"LINESTRING (101.5056074 3.0676999, 101.5056209 3.0676697)",,,,30,,
5753549804,3775033483,0,374099159,False,,residential,8.623,"LINESTRING (101.5054348 3.0675586, 101.5055117 3.0675478)",,,,30,,
5753549804,3775033485,0,374099159,False,,residential,10.689,"LINESTRING (101.5054348 3.0675586, 101.5053388 3.0675658)",,,,30,,
5753549805,5755264687,0,374099159,False,,residential,2.602,"LINESTRING (101.5056051 3.0675944, 101.5056182 3.0676138)",,,,30,,
5753549805,5755264685,0,374099159,False,,residential,8.247,"LINESTRING (101.5056051 3.0675944, 101.5055418 3.0675556)",,,,30,,
5753549807,3775033486,0,374099159,False,,residential,8.903,"LINESTRING (101.5035533 3.0671576, 101.5036318 3.0671739)",,,,30,,
5753549807,3775033482,0,374099159,False,,residential,20.155,"LINESTRING (101.5035533 3.0671576, 101.5033756 3.0671206)",,,,30,,
5755098275,297595946,0,380527525,False,Jalan Baiduri Bulan 7/28,tertiary,19.371,"LINESTRING (101.4950506 3.0734791, 101.4949074 3.0733796)",,,,30,,
5755098275,297595929,0,380527525,False,Jalan Baiduri Bulan 7/28,tertiary,20.086,"LINESTRING (101.4950506 3.0734791, 101.4951859 3.073599)",,,,30,,
5755098282,305357953,0,380527525,False,Jalan Baiduri Bulan 7/28,tertiary,4.239,"LINESTRING (101.4960276 3.0755143, 101.4960018 3.0754862)",,,,30,,
5755098282,305357958,0,380527525,False,Jalan Baiduri Bulan 7/28,tertiary,4.714,"LINESTRING (101.4960276 3.0755143, 101.4960654 3.0755336)",,,,30,,
5755164697,2099477288,0,199964306,False,,service,43.261,"LINESTRING (101.4963567 3.0648879, 101.496302 3.0652731)",,,,30,,
5755164697,2099477286,0,199964306,False,,service,22.943,"LINESTRING (101.4963567 3.0648879, 101.4963856 3.0646836)",,,,30,,
5755165559,3574521670,0,199964306,False,,service,7.303,"LINESTRING (101.4963046 3.0653489, 101.4963458 3.0654001)",,,,30,,
5755165559,2099477288,0,199964306,False,,service,8.434,"LINESTRING (101.4963046 3.0653489, 101.496302 3.0652731)",,,,30,,
5755225597,5755225599,0,312035492,False,,service,2.383,"LINESTRING (101.500227 3.0689872, 101.5002125 3.0689714)",,,,30,,
5755225597,5755225598,0,312035492,False,,service,1.78,"LINESTRING (101.500227 3.0689872, 101.500234 3.0690016)",,,,30,,
5755225598,5755225597,0,312035492,False,,service,1.78,"LINESTRING (101.500234 3.0690016, 101.500227 3.0689872)",,,,30,,
5755225598,5753373735,0,312035492,False,,service,7.685,"LINESTRING (101.500234 3.0690016, 101.5002326 3.0690707)",,,,30,,
5755225599,5753444048,0,312035492,False,,service,9.991,"LINESTRING (101.5002125 3.0689714, 101.5001301 3.0689353)",,,,30,,
5755225599,5755225597,0,312035492,False,,service,2.383,"LINESTRING (101.5002125 3.0689714, 101.500227 3.0689872)",,,,30,,
5755226073,5565643350,0,581756129,False,Jalan Dewan Sri Budiman,service,10.093,"LINESTRING (101.5058056 3.0666443, 101.5058452 3.0665626)",,,,20,2,
5755226073,5753549791,0,581756129,False,Jalan Dewan Sri Budiman,service,2.273,"LINESTRING (101.5058056 3.0666443, 101.5058032 3.0666646)",,,,20,2,
5755226105,1982362420,0,187592888,False,,residential,17.387,"LINESTRING (101.5015965 3.0671362, 101.5017346 3.0670625)",,,,30,,
5755226105,1982369110,0,187592888,False,,residential,82.11,"LINESTRING (101.5015965 3.0671362, 101.5009559 3.0675051)",,,,30,,
5755264660,1982369110,0,187592888,False,,residential,10.359,"LINESTRING (101.5009086 3.0675854, 101.5009559 3.0675051)",,,,30,,
5755264660,1982369117,0,187592888,False,,residential,5.553,"LINESTRING (101.5009086 3.0675854, 101.500869 3.0676159)",,,,30,,
5755264662,1982369125,0,187592888,False,,residential,30.539,"LINESTRING (101.499719 3.0680353, 101.4999908 3.0679933)",,,,30,,
5755264662,1982369130,0,187592888,False,,residential,34.767,"LINESTRING (101.499719 3.0680353, 101.4994077 3.0680689)",,,,30,,
5755264666,2099466077,0,159174737,False,Jalan Tonggek,residential,27.302,"LINESTRING (101.5002595 3.0705075, 101.500496 3.0705747)",,,,30,,
5755264666,1712738064,0,159174737,False,Jalan Tonggek,residential,21.826,"LINESTRING (101.5002595 3.0705075, 101.500065 3.0704791)",,,,30,,
