u,v,key,osmid,oneway,name,highway,length,geometry,bridge,access,tunnel,maxspeed,lanes,width
7376872145,7376872147,0,789050334,False,,cycleway,133.116,"LINESTRING (34.7750623 32.0623699, 34.7752806 32.0618383, 34.775299 32.0617514, 34.7755182 32.061238)",,,,,,
7376872147,7376872145,0,789050334,False,,cycleway,133.11599999999999,"LINESTRING (34.7755182 32.061238, 34.775299 32.0617514, 34.7752806 32.0618383, 34.7750623 32.0623699)",,,,,,
7494741708,7494741713,0,801346453,False,,cycleway,93.047,"LINESTRING (34.8304502 32.1271992, 34.8314382 32.1271876)",,,,,,
7494741709,7494741712,0,801346452,False,,cycleway,194.892,"LINESTRING (34.8316616 32.126304, 34.8316587 32.127037, 34.8316578 32.1272778, 34.8316547 32.1280567)",,,,,,
7494741712,7494741709,0,801346452,False,,cycleway,194.892,"LINESTRING (34.8316547 32.1280567, 34.8316578 32.1272778, 34.8316587 32.127037, 34.8316616 32.126304)",,,,,,
7494741713,7494741708,0,801346453,False,,cycleway,93.047,"LINESTRING (34.8314382 32.1271876, 34.8304502 32.1271992)",,,,,,
7704527934,7704527951,0,"[825126752, 825126746, 825126747, 825126751]",False,,cycleway,701.4300000000001,"LINESTRING (34.7696746 32.0406142, 34.7691596 32.0406506, 34.7688431 32.0407006, 34.7684515 32.0407643, 34.7664432 32.0411932, 34.7657479 32.0413418, 34.7656904 32.0413618, 34.7655925 32.0413958, 34.7655386 32.0414145, 34.7654743 32.04141, 34.7653562 32.0414145, 34.7642597 32.0416774, 34.7624326 32.0420057)",,,,,,
7704527940,7704527948,0,825126748,False,,cycleway,6.083,"LINESTRING (34.7653865 32.0402163, 34.765402 32.0402694)",,,,,,
7704527941,7704527948,0,825126748,False,,cycleway,95.263,"LINESTRING (34.7656459 32.0411008, 34.765402 32.0402694)",,,,,,
7704527944,7704527948,0,825126749,False,,cycleway,154.166,"LINESTRING (34.7669924 32.0399458, 34.7654689 32.040255, 34.765402 32.0402694)",,,,,,
7704527948,7704527941,0,825126748,False,,cycleway,95.263,"LINESTRING (34.765402 32.0402694, 34.7656459 32.0411008)",,,,,,
7704527948,7704527940,0,825126748,False,,cycleway,6.083,"LINESTRING (34.765402 32.0402694, 34.7653865 32.0402163)",,,,,,
7704527948,7704527944,0,825126749,False,,cycleway,154.166,"LINESTRING (34.765402 32.0402694, 34.7654689 32.040255, 34.7669924 32.0399458)",,,,,,
7704527948,7704527950,0,"[825126749, 825126750]",False,,cycleway,370.891,"LINESTRING (34.765402 32.0402694, 34.7653688 32.0402765, 34.7652774 32.0402961, 34.7647893 32.0404011, 34.7628609 32.0408158, 34.7625775 32.0398321, 34.762615 32.0397366)",,,,,,
7704527950,7704527948,0,"[825126749, 825126750]",False,,cycleway,370.891,"LINESTRING (34.762615 32.0397366, 34.7625775 32.0398321, 34.7628609 32.0408158, 34.7647893 32.0404011, 34.7652774 32.0402961, 34.7653688 32.0402765, 34.765402 32.0402694)",,,,,,
7704527951,7704527934,0,"[825126752, 825126746, 825126747, 825126751]",False,,cycleway,701.4300000000001,"LINESTRING (34.7624326 32.0420057, 34.7642597 32.0416774, 34.7653562 32.0414145, 34.7654743 32.04141, 34.7655386 32.0414145, 34.7655925 32.0413958, 34.7656904 32.0413618, 34.7657479 32.0413418, 34.7664432 32.0411932, 34.7684515 32.0407643, 34.7688431 32.0407006, 34.7691596 32.0406506, 34.7696746 32.0406142)",,,,,,
7704527954,2216978326,0,825126753,False,,cycleway,1108.617,"LINESTRING (34.761569 32.0390545, 34.7617621 32.0394046, 34.7619338 32.0397957, 34.7619466 32.0398393, 34.7620679 32.0402504, 34.7621698 32.0407461, 34.7621974 32.040933, 34.7623897 32.042233, 34.7625989 32.0436563, 34.7626772 32.0441151, 34.7626892 32.044185, 34.7627079 32.0442946, 34.7627223 32.0443793, 34.7627418 32.0444884, 34.7628284 32.0449729, 34.7628564 32.0451295, 34.7629047 32.0456979, 34.762953 32.0462208, 34.7630524 32.0467868, 34.7630656 32.0468619, 34.7631567 32.0473424, 34.7632105 32.0476258, 34.76335 32.0480214, 34.7637044 32.0485948, 34.7637349 32.0486441, 34.7637842 32.0487239, 34.7638116 32.0487682)",,,,,,
7704527971,2216978326,0,825126753,False,,cycleway,461.084,"LINESTRING (34.7657318 32.0525409, 34.7656026 32.0524408, 34.7655058 32.0518786, 34.765458 32.0517386, 34.7654153 32.0516134, 34.7652058 32.0512171, 34.7649754 32.0507813, 34.7649323 32.0507036, 34.7646676 32.0502264, 34.7644112 32.0497643, 34.764367 32.0496846, 34.7642995 32.0495628, 34.7638116 32.0487682)",,,,,,
7704552107,3556339840,0,"[349842513, 825126754]",False,,cycleway,2158.859,"LINESTRING (34.7593159 32.0368581, 34.7598631 32.0373674, 34.7599937 32.037509, 34.7603834 32.0379313, 34.7605408 32.0381102, 34.7610272 32.0386634, 34.7614295 32.03925, 34.7616116 32.0396102, 34.7616548 32.0396957, 34.7619391 32.0409644, 34.7620893 32.0419238, 34.7623039 32.0434016, 34.7624579 32.0442209, 34.7624839 32.0443593, 34.762615 32.0450568, 34.7626892 32.0458252, 34.7627046 32.0459846, 34.7627384 32.0463345, 34.7628312 32.046825, 34.7629423 32.0474121, 34.7630341 32.0478273, 34.7630549 32.0479214, 34.7632588 32.0483943, 34.7635082 32.0487447, 34.7635661 32.0488261, 34.763603 32.048878, 34.7636665 32.0489672, 34.764144 32.0497688, 34.7641883 32.0498431, 34.7642136 32.0498856, 34.7651417 32.0515497, 34.765167 32.0516429, 34.7653133 32.0521817, 34.7653872 32.0526125, 34.764961 32.0528153, 34.7645571 32.0530172, 34.7641625 32.0532448, 34.7638005 32.0534704, 34.7635514 32.0536613, 34.7633476 32.0538068, 34.7631608 32.0539196, 34.7629812 32.0540336)",,,,,,
7752711266,7752711269,0,830434786,False,,cycleway,393.45300000000003,"LINESTRING (34.7703498 32.0665608, 34.7703987 32.066495, 34.7705488 32.0661197, 34.7707694 32.065562, 34.7710225 32.0649682, 34.77128 32.0643579, 34.7714862 32.063839, 34.7717228 32.0632216)",,,,,,
7752711269,7752711266,0,830434786,False,,cycleway,393.4529999999999,"LINESTRING (34.7717228 32.0632216, 34.7714862 32.063839, 34.77128 32.0643579, 34.7710225 32.0649682, 34.7707694 32.065562, 34.7705488 32.0661197, 34.7703987 32.066495, 34.7703498 32.0665608)",,,,,,
7768335024,3992803573,0,188963048,False,,cycleway,1.64,"LINESTRING (34.7780924 32.0681964, 34.7780971 32.0682106)",,,,,,
7768335024,1995998402,0,"[188963048, 188963031]",False,,cycleway,891.812,"LINESTRING (34.7780924 32.0681964, 34.7780873 32.068181, 34.7775638 32.0666381, 34.7773508 32.0659271, 34.7773392 32.0658933, 34.7773091 32.0658502, 34.7772262 32.0657719, 34.777168 32.0657194, 34.7768254 32.0653921, 34.7763897 32.0649903, 34.7759759 32.0645948, 34.7756689 32.0643139, 34.7756116 32.0642794, 34.7753978 32.0642115, 34.7749091 32.0640575, 34.774458 32.0639179, 34.7738318 32.0637136, 34.7733668 32.0635601, 34.7730248 32.0634464, 34.7730015 32.0634352, 34.7729538 32.063421, 34.7717912 32.063095)",,,,,,
7768335024,7768335025,0,832053290,True,,cycleway,727.529,"LINESTRING (34.7780924 32.0681964, 34.7779445 32.0682315, 34.7772019 32.0684182, 34.7765343 32.0685727, 34.7761772 32.0686571, 34.7758233 32.0687403, 34.7755881 32.0687903, 34.7749546 32.0689252, 34.7739918 32.069127, 34.7732832 32.0692868, 34.7724516 32.0694795, 34.7720871 32.0695587, 34.7716878 32.0696499, 34.7713125 32.0697329, 34.7709825 32.0698122, 34.7707787 32.0698555, 34.7706358 32.0698913)",,,,,,1
7768335028,7768335024,0,832053290,True,,cycleway,182.52700000000002,"LINESTRING (34.7799475 32.0677391, 34.7799231 32.0677497, 34.7797878 32.0678095, 34.7793597 32.0679285, 34.7791748 32.0679635, 34.7787014 32.0680666, 34.7782937 32.0681461, 34.7781853 32.0681751, 34.7780924 32.0681964)",,,,,,1
7768384711,7768384718,0,"[832052298, 832052299, 832052300]",False,,cycleway,119.70400000000001,"LINESTRING (34.7827014 32.0703439, 34.782821 32.0703671, 34.7829301 32.0703896, 34.7830342 32.070409, 34.7831675 32.0704244, 34.7832837 32.0704298, 34.7833978 32.0704337, 34.7835207 32.0704357, 34.7835897 32.0704367, 34.7839614 32.0704304)",,,,,,
7768384718,7768384711,0,"[832052298, 832052299, 832052300]",False,,cycleway,119.70399999999998,"LINESTRING (34.7839614 32.0704304, 34.7835897 32.0704367, 34.7835207 32.0704357, 34.7833978 32.0704337, 34.7832837 32.0704298, 34.7831675 32.0704244, 34.7830342 32.070409, 34.7829301 32.0703896, 34.782821 32.0703671, 34.7827014 32.0703439)",,,,,,
7768413663,3611413274,0,399059340,False,,cycleway,238.377,"LINESTRING (34.7687505 32.06274, 34.7691621 32.0627893, 34.7698894 32.0628807, 34.7699824 32.0628856, 34.7699916 32.0628858, 34.7704302 32.0629399, 34.7711641 32.0630293, 34.7712118 32.0630314, 34.7712522 32.0630169)",,,,,,
7768438001,7142847121,0,764584927,True,,cycleway,60.472,"LINESTRING (34.7912985 32.069906, 34.791619 32.0698617, 34.7917016 32.0698509, 34.7918 32.0698434, 34.7918468 32.0698539, 34.7919269 32.069881)",,,,,,
7769783278,7769783279,0,832205185,False,,cycleway,280.58099999999996,"LINESTRING (34.7802771 32.06188, 34.7800748 32.0616044, 34.7798423 32.061299, 34.7796625 32.0610603, 34.7793944 32.0607111, 34.779198 32.0604489, 34.7789429 32.0601356, 34.7788034 32.0599963, 34.7786013 32.0597986)",,,,,,
7769783279,7769783278,0,832205185,False,,cycleway,280.581,"LINESTRING (34.7786013 32.0597986, 34.7788034 32.0599963, 34.7789429 32.0601356, 34.779198 32.0604489, 34.7793944 32.0607111, 34.7796625 32.0610603, 34.7798423 32.061299, 34.7800748 32.0616044, 34.7802771 32.06188)",,,,,,
7769806923,7769806924,0,832206082,False,,cycleway,199.844,"LINESTRING (34.7795568 32.0577464, 34.7794542 32.0579414, 34.7793457 32.0581008, 34.7792606 32.0582082, 34.7791875 32.0582401, 34.7790456 32.0583082, 34.7785749 32.0586058, 34.7779911 32.0588781)",,,,,,
7769806924,7769806923,0,832206082,False,,cycleway,199.844,"LINESTRING (34.7779911 32.0588781, 34.7785749 32.0586058, 34.7790456 32.0583082, 34.7791875 32.0582401, 34.7792606 32.0582082, 34.7793457 32.0581008, 34.7794542 32.0579414, 34.7795568 32.0577464)",,,,,,
7769962616,7769962618,0,832223036,False,,cycleway,261.977,"LINESTRING (34.7737879 32.0775892, 34.7735686 32.0774035, 34.7733919 32.077251, 34.7731358 32.0770386, 34.7726425 32.0766261, 34.7723872 32.0764039, 34.7720676 32.0761214, 34.7718327 32.0759143)",,,,,,
7769962618,7769962616,0,832223036,False,,cycleway,261.97700000000003,"LINESTRING (34.7718327 32.0759143, 34.7720676 32.0761214, 34.7723872 32.0764039, 34.7726425 32.0766261, 34.7731358 32.0770386, 34.7733919 32.077251, 34.7735686 32.0774035, 34.7737879 32.0775892)",,,,,,
286540699,7618134369,0,815155696,False,,path,124.29299999999999,"LINESTRING (34.7630631 32.0668303, 34.7632452 32.0667858, 34.7638129 32.0665389, 34.7638834 32.0664628, 34.7639404 32.0663975, 34.7640143 32.0663714, 34.7642156 32.0663678)",,,,,,
286541332,1990220062,0,"[188394277, 188394279, 188394280, 237264521, 231851851, 685797460, 104296762, 188394270]",False,"הטיילת ע""ש שלמה להט","['cycleway', 'path', 'service']",4043.690000000001,"LINESTRING (34.7593867 32.0590972, 34.759311 32.0592115, 34.7592952 32.0592729, 34.7592887 32.0593252, 34.7592992 32.0593843, 34.7593244 32.059448, 34.7597305 32.0601066, 34.7598021 32.060204, 34.7598742 32.0603071, 34.7599692 32.0603723, 34.7600476 32.0604293, 34.7601125 32.060484, 34.7601562 32.0605409, 34.7601728 32.0605943, 34.7601679 32.0606595, 34.7601396 32.0607524, 34.7601282 32.0607985, 34.7601275 32.0608468, 34.7601368 32.0608938, 34.7602983 32.0612826, 34.7603552 32.0614146, 34.7603897 32.0615207, 34.7603986 32.0615481, 34.7604386 32.0616817, 34.7604548 32.0617451, 34.7604586 32.0618163, 34.7604687 32.061867, 34.760485 32.0619151, 34.7605438 32.0619839, 34.7605729 32.0620097, 34.7606244 32.062067, 34.7606698 32.0621269, 34.7607119 32.0622159, 34.7608497 32.0625695, 34.7612649 32.0635751, 34.7614602 32.0640481, 34.7618774 32.0650584, 34.762075 32.0655373, 34.7621002 32.0655985, 34.7624495 32.0664454, 34.7625411 32.0667185, 34.7625796 32.0668699, 34.7626083 32.066981, 34.7626257 32.0670484, 34.7626545 32.0671868, 34.7626833 32.0673252, 34.7627329 32.0675219, 34.7628142 32.0677439, 34.762907 32.0679953, 34.7629482 32.0680913, 34.763012 32.0682398, 34.7630275 32.0683084, 34.7631541 32.0688675, 34.7631765 32.068932, 34.7635588 32.0700308, 34.7638597 32.0709134, 34.7640159 32.0713714, 34.764283 32.0720807, 34.7648493 32.0736915, 34.7649914 32.074, 34.7657356 32.0756154, 34.765885 32.0761199, 34.7662253 32.077098, 34.7662814 32.0772143, 34.7667224 32.0781283, 34.7668771 32.078598, 34.7669875 32.0793072, 34.7670497 32.0795321, 34.7672078 32.0801032, 34.7672766 32.0802687, 34.7674976 32.0808024, 34.7675401 32.0809362, 34.7675695 32.0810271, 34.7675913 32.0811133, 34.7675707 32.0811674, 34.7675048 32.0812245, 34.7674672 32.0814629, 34.7675763 32.0817995, 34.7677177 32.0820326, 34.7678046 32.0821782, 34.7679793 32.0824982, 34.7680573 32.0827207, 34.7681219 32.0828739, 34.7682424 32.0831799, 34.768724 32.0842304, 34.7687913 32.0843772, 34.7688286 32.084499, 34.768832 32.0846447, 34.7687845 32.0847151, 34.7687334 32.0847647, 34.7687078 32.0848111, 34.7687066 32.0848472, 34.7687325 32.0849491, 34.7692528 32.0864284, 34.7694035 32.0868694, 34.7694245 32.0869744, 34.769458 32.0872002, 34.7694468 32.0876004, 34.7695556 32.0882343, 34.7696562 32.0886843, 34.7696772 32.0887785, 34.7697084 32.0888738, 34.7699267 32.0895883, 34.7699445 32.089603, 34.7700771 32.0902771, 34.7701136 32.0903963, 34.7701687 32.0905973, 34.7703431 32.0911537, 34.7709612 32.0919843, 34.7710324 32.0921264, 34.7710922 32.0922182, 34.7711813 32.0925886, 34.7711671 32.0926652, 34.771205 32.0927992, 34.771474 32.093454, 34.7714978 32.0935087)",,,,,,
289069614,1123298045,0,"[219712420, 219712421, 96931662]",False,,path,833.2589999999999,"LINESTRING (34.8007562 32.1067391, 34.7999847 32.1070108, 34.7997406 32.1071714, 34.7986848 32.1076504, 34.7983318 32.1077799, 34.797868 32.1079306, 34.7975519 32.1080102, 34.7973758 32.1080515, 34.7973527 32.1080576, 34.7973021 32.107909, 34.7972823 32.1079157, 34.7969653 32.1080439, 34.7961987 32.1081924, 34.7958838 32.1082785, 34.7958484 32.1095436, 34.7958368 32.1096095, 34.7955409 32.1107368, 34.795439 32.1111323)",yes,,,,,
318420961,4162302809,0,415167658,False,,path,48.129,"LINESTRING (34.7451981 32.0354364, 34.7452456 32.0354583, 34.7453154 32.035514, 34.7455138 32.0355777, 34.7455822 32.0355367, 34.7456462 32.0355449)",,,,,,
332203596,2401793426,0,231851849,False,,path,6.072,"LINESTRING (34.7913444 32.1230477, 34.7912933 32.1230144)",,,,,,
340382025,3456705845,0,395785562,False,דוד רוטלוי,path,84.49100000000001,"LINESTRING (34.7770243 32.0981876, 34.7769275 32.0982676, 34.7770225 32.0985468, 34.7770787 32.0987854, 34.7771213 32.0988908)",,,,,,
340423744,340381081,0,66490692,False,דוד רוטלוי,path,340.351,"LINESTRING (34.776323 32.1018104, 34.77638 32.1017412, 34.776343 32.101719, 34.7765482 32.1014414, 34.7766517 32.1013928, 34.7767942 32.1013038, 34.7768878 32.1012184, 34.7769454 32.1011187, 34.7771615 32.1007364, 34.7772863 32.1005127, 34.7773752 32.1004171, 34.7774808 32.1003459, 34.7775816 32.1002463, 34.7776008 32.100165, 34.7775942 32.100084, 34.7775875 32.1000521, 34.7774269 32.0994941, 34.7773462 32.0993202, 34.7772502 32.0992105)",,,,,,
343097283,343097369,0,31992010,False,,path,718.185,"LINESTRING (34.8072379 32.0956755, 34.807027 32.0959163, 34.8069841 32.0959967, 34.8069675 32.096092, 34.8069857 32.0961758, 34.8070093 32.0965489, 34.8069836 32.0966507, 34.8069076 32.0967192, 34.8068548 32.0968107, 34.806769 32.0969634, 34.8067003 32.097116, 34.8066574 32.0972615, 34.8066574 32.0973851, 34.8066746 32.0974941, 34.8067596 32.0976948, 34.8067947 32.0977777, 34.8070952 32.0981849, 34.8071724 32.0984103, 34.8072239 32.0986648, 34.8071295 32.0989629, 34.8070179 32.0990501, 34.8068977 32.0991156, 34.8066832 32.0991592, 34.8062171 32.0991851, 34.8061596 32.0991883, 34.804958 32.0994791, 34.8046747 32.0995155, 34.8040653 32.0994719, 34.8039461 32.0994336, 34.8038679 32.0993483)",,,,,,
343097283,1695836799,0,31992010,False,,path,101.438,"LINESTRING (34.8072379 32.0956755, 34.8071123 32.0956255, 34.8066792 32.095451, 34.8063004 32.0952322)",,,,,,
343097283,384509439,0,157364875,False,,path,252.076,"LINESTRING (34.8072379 32.0956755, 34.8073132 32.095595, 34.807453 32.0953463, 34.8075045 32.0952742, 34.8076423 32.0951906, 34.8077804 32.0951316, 34.8082254 32.0950687, 34.8095796 32.0951014)",,,,,,
343097369,358535983,0,31991610,False,,path,140.37,"LINESTRING (34.8038679 32.0993483, 34.8030268 32.0996318, 34.8024442 32.0996762)",,,,,,
343097369,1141792021,0,31992010,False,,path,474.586,"LINESTRING (34.8038679 32.0993483, 34.803928 32.0992392, 34.8044258 32.0989265, 34.8048893 32.098214, 34.8050095 32.0980104, 34.8050634 32.097831, 34.8051125 32.0975669, 34.8051125 32.0974077, 34.8051125 32.0973051, 34.8050953 32.0971088, 34.8050524 32.0968906, 34.8050095 32.0967452, 34.8049322 32.0964689, 34.8048636 32.0962508, 34.8047606 32.0960472, 34.8047291 32.0959849, 34.8046061 32.0957418, 34.8044703 32.0955359)",,,,,,
343097369,343097283,0,31992010,False,,path,718.1850000000002,"LINESTRING (34.8038679 32.0993483, 34.8039461 32.0994336, 34.8040653 32.0994719, 34.8046747 32.0995155, 34.804958 32.0994791, 34.8061596 32.0991883, 34.8062171 32.0991851, 34.8066832 32.0991592, 34.8068977 32.0991156, 34.8070179 32.0990501, 34.8071295 32.0989629, 34.8072239 32.0986648, 34.8071724 32.0984103, 34.8070952 32.0981849, 34.8067947 32.0977777, 34.8067596 32.0976948, 34.8066746 32.0974941, 34.8066574 32.0973851, 34.8066574 32.0972615, 34.8067003 32.097116, 34.806769 32.0969634, 34.8068548 32.0968107, 34.8069076 32.0967192, 34.8069836 32.0966507, 34.8070093 32.0965489, 34.8069857 32.0961758, 34.8069675 32.096092, 34.8069841 32.0959967, 34.807027 32.0959163, 34.8072379 32.0956755)",,,,,,
345574947,1995998451,0,188963050,False,,path,497.55600000000004,"LINESTRING (34.777264 32.0659133, 34.7767555 32.0654106, 34.7756734 32.0643658, 34.7756495 32.0643423, 34.7755991 32.0643093, 34.7755698 32.0643014, 34.7744466 32.063957, 34.7738175 32.0637528, 34.7733611 32.0636079, 34.7730095 32.0635054)",,,,,,
355602971,332207109,0,398732395,False,,path,13.159,"LINESTRING (34.7793201 32.072079, 34.7793068 32.0719612)",,,,,,
357493840,2869144874,0,160415171,False,,path,572.963,"LINESTRING (34.7641475 32.064436, 34.7641462 32.0643756, 34.7639896 32.0642257, 34.7638874 32.064106, 34.7638484 32.0640268, 34.7638228 32.0639477, 34.7637353 32.0634332, 34.7636345 32.0631521, 34.7635545 32.0630118, 34.763528 32.0629707, 34.7632723 32.0626663, 34.7631321 32.0625124, 34.7630882 32.0624547, 34.763005 32.0623454, 34.7629859 32.0623203, 34.7628934 32.0622737, 34.7627955 32.0622862, 34.7627324 32.0623044, 34.762664 32.0623374, 34.7626157 32.0623681, 34.7625427 32.0622969, 34.7623486 32.062066, 34.7620641 32.0617316, 34.7618214 32.061411, 34.761499 32.061029, 34.7614865 32.0609948, 34.7614843 32.0609314, 34.7614838 32.0609088, 34.7614532 32.0608966, 34.7614203 32.0608625, 34.761226 32.0606939, 34.7611853 32.0606658, 34.7611016 32.0606537, 34.7609007 32.0606407, 34.7608373 32.0606245)",,,,,,
358518768,6055082259,0,35554374,False,,path,57.260999999999996,"LINESTRING (34.7836784 32.0959422, 34.7834982 32.095857, 34.7831039 32.0957929)",,,,,,
358518768,979309587,0,83019950,False,,path,325.947,"LINESTRING (34.7836784 32.0959422, 34.7841146 32.0959799, 34.7844717 32.0960399, 34.785069 32.0960772, 34.7855912 32.0961282, 34.7867376 32.0961654, 34.7871185 32.0962175)",,,,,,
358518768,387499944,0,"[33827429, 83019950]",False,,path,749.378,"LINESTRING (34.7836784 32.0959422, 34.7835235 32.095936, 34.7832882 32.0960616, 34.783084 32.096055, 34.7829206 32.0960382, 34.7827371 32.0960194, 34.7824741 32.0959925, 34.781552 32.095898, 34.7808615 32.0957252, 34.780733 32.095693, 34.7800193 32.095594, 34.7797436 32.0955561, 34.7796625 32.0955445, 34.7792518 32.0955605, 34.778966 32.09564, 34.7788088 32.0956938, 34.7786151 32.0957904, 34.777958 32.096195, 34.7778565 32.096278, 34.777473 32.096703, 34.7774457 32.0967585, 34.7772214 32.0971111, 34.777194 32.0971541, 34.7766902 32.097326)",,,,,,
358523454,1127874430,0,"[97378680, 391604077]",False,,path,326.52700000000004,"LINESTRING (34.8194797 32.1024064, 34.8195851 32.102501, 34.8198063 32.1028427, 34.8201023 32.103412, 34.8201833 32.1035851, 34.8202877 32.1038081, 34.8204845 32.104122, 34.8205059 32.1041503, 34.8206021 32.104278, 34.8206905 32.1043772, 34.8207391 32.1044726, 34.8207788 32.1045737, 34.8207987 32.104656, 34.8207832 32.1047945, 34.8207324 32.1049142, 34.8206308 32.1050284)",,,,,,
358530779,672924218,0,53179711,False,,path,72.035,"LINESTRING (34.835682 32.106016, 34.8354207 32.1057986, 34.8352197 32.1055071)",,,,,,
358530779,358530787,0,97533043,False,,path,265.125,"LINESTRING (34.835682 32.106016, 34.835522 32.105986, 34.8351538 32.105928, 34.8350379 32.1059098, 34.8345957 32.1059047, 34.8341445 32.1059714, 34.8337628 32.1060753, 34.8332252 32.1062677, 34.8329606 32.1063271)",,,,,,
358530779,1699335010,0,97533043,False,,path,236.53300000000002,"LINESTRING (34.835682 32.106016, 34.8374701 32.1067438, 34.8379468 32.106935)",,,,,,
358530787,381448354,0,35555398,False,,path,61.958,"LINESTRING (34.8329606 32.1063271, 34.8328612 32.1057763)",,,,,,
358530787,1171608228,0,35555398,False,,path,46.771,"LINESTRING (34.8329606 32.1063271, 34.8329826 32.1064399, 34.8330139 32.1066353, 34.8330537 32.1066333, 34.833066 32.1067079)",,,,,,
358530787,4067820167,0,97533043,False,,path,286.24499999999995,"LINESTRING (34.8329606 32.1063271, 34.8327074 32.1063328, 34.8323538 32.1063204, 34.8321837 32.1063164, 34.8319742 32.1063258, 34.8318943 32.1063295, 34.8315541 32.1063594, 34.8310668 32.1064439, 34.830383 32.1065777, 34.8299562 32.1066263)",,,,,,
358530787,358530779,0,97533043,False,,path,265.125,"LINESTRING (34.8329606 32.1063271, 34.8332252 32.1062677, 34.8337628 32.1060753, 34.8341445 32.1059714, 34.8345957 32.1059047, 34.8350379 32.1059098, 34.8351538 32.105928, 34.835522 32.105986, 34.835682 32.106016)",,,,,,
358535983,343097369,0,31991610,False,,path,140.37,"LINESTRING (34.8024442 32.0996762, 34.8030268 32.0996318, 34.8038679 32.0993483)",,,,,,
365768435,1062445902,0,"[91464597, 54046838]",False,,path,214.682,"LINESTRING (34.7626461 32.0608733, 34.7620934 32.0605869, 34.7619196 32.0604939, 34.7617854 32.060422, 34.7617309 32.0603928, 34.7616187 32.0603328, 34.7606917 32.0598819)",,,,,,
381448354,358530787,0,35555398,False,,path,61.958,"LINESTRING (34.8328612 32.1057763, 34.8329606 32.1063271)",,,,,,
381448354,412697729,0,226427730,False,,path,445.228,"LINESTRING (34.8328612 32.1057763, 34.832497 32.1058487, 34.8320579 32.1059361, 34.831636 32.10602, 34.830626 32.106201, 34.830243 32.106243, 34.8299271 32.1062503, 34.829086 32.106191, 34.828578 32.106116, 34.8282193 32.1060258)",,,,,,
381448354,672924218,0,"[295080170, 226427731, 226427732, 226427735]",False,,path,224.339,"LINESTRING (34.8328612 32.1057763, 34.833133 32.1057278, 34.8333223 32.1057087, 34.833744 32.10566, 34.83421 32.105634, 34.8348234 32.1055569, 34.8352197 32.1055071)",yes,,,,,
384509439,343097283,0,157364875,False,,path,252.076,"LINESTRING (34.8095796 32.0951014, 34.8082254 32.0950687, 34.8077804 32.0951316, 34.8076423 32.0951906, 34.8075045 32.0952742, 34.807453 32.0953463, 34.8073132 32.095595, 34.8072379 32.0956755)",,,,,,
387499944,358518768,0,"[33827429, 83019950]",False,,path,749.3779999999998,"LINESTRING (34.7766902 32.097326, 34.777194 32.0971541, 34.7772214 32.0971111, 34.7774457 32.0967585, 34.777473 32.096703, 34.7778565 32.096278, 34.777958 32.096195, 34.7786151 32.0957904, 34.7788088 32.0956938, 34.778966 32.09564, 34.7792518 32.0955605, 34.7796625 32.0955445, 34.7797436 32.0955561, 34.7800193 32.095594, 34.780733 32.095693, 34.7808615 32.0957252, 34.781552 32.095898, 34.7824741 32.0959925, 34.7827371 32.0960194, 34.7829206 32.0960382, 34.783084 32.096055, 34.7832882 32.0960616, 34.7835235 32.095936, 34.7836784 32.0959422)",,,,,,
412697729,416624191,0,35194241,False,,path,81.998,"LINESTRING (34.8282193 32.1060258, 34.8280647 32.1067515)",,,,,,
412697729,1154542004,0,79635255,False,,path,260.054,"LINESTRING (34.8282193 32.1060258, 34.8278179 32.1059189, 34.8277782 32.1059032, 34.827473 32.1057828, 34.8273181 32.1057733, 34.8272843 32.1058065, 34.8272599 32.1059798, 34.827254 32.106029, 34.827233 32.106195, 34.827288 32.106327, 34.8272942 32.1065481, 34.8272517 32.1066531, 34.8271708 32.1067095, 34.8271012 32.106739, 34.827038 32.1067553, 34.826904 32.1067682, 34.8268098 32.1067575, 34.8267327 32.1067384, 34.8265649 32.1066968)",,,,,,
412697729,381448354,0,226427730,False,,path,445.228,"LINESTRING (34.8282193 32.1060258, 34.828578 32.106116, 34.829086 32.106191, 34.8299271 32.1062503, 34.830243 32.106243, 34.830626 32.106201, 34.831636 32.10602, 34.8320579 32.1059361, 34.832497 32.1058487, 34.8328612 32.1057763)",,,,,,
415455922,1123298774,0,164376838,False,,path,159.327,"LINESTRING (34.8021528 32.1213673, 34.802075 32.1213827, 34.8005867 32.1216241, 34.8004974 32.1216553)",,,,,,
416624191,2349733314,0,35194241,False,,path,39.016,"LINESTRING (34.8280647 32.1067515, 34.8280197 32.1071003)",,,,,,
416624191,412697729,0,35194241,False,,path,81.998,"LINESTRING (34.8280647 32.1067515, 34.8282193 32.1060258)",,,,,,
416624191,4067820165,0,97533043,False,,path,40.024,"LINESTRING (34.8280647 32.1067515, 34.8276444 32.1066985)",,,,,,
416624191,4067820167,0,97533043,False,,path,179.059,"LINESTRING (34.8280647 32.1067515, 34.828262 32.1067566, 34.8283508 32.106759, 34.8287858 32.1067316, 34.829176 32.1067095, 34.8297107 32.1066353, 34.8299562 32.1066263)",,,,,,
498886203,1123298045,0,219712420,False,,path,7.748,"LINESTRING (34.7954186 32.1111998, 34.795439 32.1111323)",,,,,,
528235223,1123299090,0,30145946,False,,path,14.715,"LINESTRING (34.7939794 32.1394074, 34.7939262 32.1394284, 34.7938335 32.1394542)",,,,,,
